,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
5063,2015_16,Argosy University-The Art Institute of California-Los Angeles,Santa Monica,CA,Bachelor's,NO,,,,,,1042.0,14.88,11.23,38.96,3.45,33960.0,18744.0,18744.0,0.34
5064,2015_16,American University of Health Sciences,Signal Hill,CA,Bachelor's,NO,100.0,,,,,251.0,9.96,9.56,15.14,58.57,28515.0,23223.0,23223.0,
5073,2015_16,Western Governors University,Salt Lake City,UT,Bachelor's,NO,,,,,,54735.0,72.39,9.03,8.19,3.5,13270.0,6070.0,6070.0,0.14
5078,2015_16,Florida Gulf Coast University,Fort Myers,FL,Bachelor's,NO,60.58,1081.0,530.0,525.0,24.0,13635.0,65.82,7.3,18.96,1.58,18691.0,6118.0,25162.0,0.43
5092,2015_16,Michigan Jewish Institute,W Bloomfield,MI,Bachelor's,NO,66.32,,,,,965.0,100.0,0.0,0.0,0.0,17979.0,3980.0,3980.0,0.05
5113,2015_16,Yeshiva College of the Nations Capital,Silver  Spring,MD,Bachelor's,NO,,,,,,24.0,100.0,0.0,0.0,0.0,19200.0,9700.0,9700.0,
5114,2015_16,University of Phoenix-Maryland,Columbia,MD,Bachelor's,NO,,,,,,256.0,19.92,31.64,6.25,1.17,,,,0.2
5115,2015_16,Louisiana State University Health Sciences Center-Shreveport,Shreveport,LA,Bachelor's,NO,,,,,,39.0,61.54,25.64,5.13,5.13,,,,
5121,2015_16,Argosy University-Phoenix,Phoenix,AZ,Bachelor's,NO,,,,,,184.0,43.48,21.2,27.17,1.09,24706.0,13560.0,13560.0,0.12
5129,2015_16,Argosy University-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,218.0,26.61,11.93,49.08,7.8,28367.0,13560.0,13560.0,0.0
5131,2015_16,National American University-Bloomington,Bloomington,MN,Bachelor's,NO,,,,,,354.0,40.11,39.27,4.24,5.65,,13863.0,13863.0,0.15
5134,2015_16,International Baptist College and Seminary,Chandler,AZ,Bachelor's,NO,,,,,,53.0,69.81,1.89,15.09,0.0,23305.0,10500.0,10500.0,0.6
5139,2015_16,University of Connecticut-Waterbury Campus,Waterbury,CT,Bachelor's,NO,59.6,988.0,495.0,500.0,20.0,2192.0,53.06,12.09,14.55,11.77,14647.0,11324.0,32866.0,0.58
5140,2015_16,University of Connecticut-Avery Point,Groton,CT,Bachelor's,NO,60.16,1046.0,515.0,525.0,23.0,687.0,69.43,3.78,10.19,4.95,14538.0,11324.0,32866.0,0.49
5141,2015_16,University of Connecticut-Stamford,Stamford,CT,Bachelor's,NO,61.96,1009.0,505.0,495.0,23.0,1430.0,41.47,11.33,23.5,9.02,14303.0,11334.0,32876.0,0.57
5145,2015_16,University of Management and Technology,Arlington,VA,Bachelor's,NO,,,,,,896.0,22.54,18.75,8.82,19.2,17460.0,9450.0,9450.0,
5149,2015_16,Linfield University-School of Nursing,Portland,OR,Bachelor's,NO,,,,,,350.0,62.57,2.57,10.57,8.86,,,,
5150,2015_16,Linfield University-Online and Continuing Education,McMinnville,OR,Bachelor's,NO,,,,,,336.0,53.87,1.19,13.1,1.79,,,,
5164,2015_16,Stevens-Henager College,Murray,UT,Bachelor's,NO,,,,,,1063.0,51.93,13.08,11.19,1.13,31232.0,16968.0,16968.0,0.19
5174,2015_16,American InterContinental University-Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,556.0,3.78,79.86,1.8,0.9,26838.0,15872.0,15872.0,0.34
5185,2015_16,Argosy University-Seattle,Seattle,WA,Bachelor's,NO,,,,,,76.0,61.84,17.11,10.53,3.95,26015.0,13560.0,13560.0,0.0
5192,2015_16,University of Phoenix-Ohio,Beachwood,OH,Bachelor's,NO,,,,,,234.0,22.22,36.75,3.85,0.43,,,,0.16
5198,2015_16,Atlantic Institute of Oriental Medicine,Fort Lauderdale,FL,Bachelor's,NO,,,,,,35.0,40.0,5.71,42.86,11.43,,,,
5210,2015_16,The King's University,Southlake,TX,Bachelor's,NO,90.48,1073.0,530.0,500.0,25.0,535.0,61.68,11.4,14.58,3.55,24109.0,12990.0,12990.0,0.2
5219,2015_16,Pacific Islands University,Mangilao,GU,Bachelor's,NO,100.0,,,,,62.0,8.06,1.61,0.0,4.84,21980.0,5128.0,5128.0,0.29
5242,2015_16,The Art Institute of Washington,Arlington,VA,Bachelor's,NO,,,,,,888.0,17.68,50.56,13.96,2.82,30902.0,17592.0,17592.0,0.2
5244,2015_16,New Saint Andrews College,Moscow,ID,Bachelor's,NO,100.0,1183.0,645.0,570.0,25.0,141.0,63.83,0.0,3.55,1.42,,11800.0,11800.0,0.38
5246,2015_16,Marlboro College Graduate & Professional Studies,Marlboro,VT,Bachelor's,NO,,,,,,3.0,100.0,0.0,0.0,0.0,,,,
5247,2015_16,University of Phoenix-Massachusetts,Braintree,MA,Bachelor's,NO,,,,,,106.0,33.96,16.04,6.6,0.94,,,,0.14
5248,2015_16,University of Phoenix-Wisconsin,Milwaukee,WI,Bachelor's,NO,,,,,,121.0,35.54,26.45,2.48,1.65,,,,0.09
5249,2015_16,University of Phoenix-Idaho,Boise,ID,Bachelor's,NO,,,,,,94.0,58.51,0.0,13.83,1.06,,,,0.12
5254,2015_16,National American University-Ellsworth AFB Extension,Ellsworth Air Force Base,SD,Bachelor's,NO,,,,,,122.0,62.3,12.3,6.56,6.56,14694.0,6075.0,6075.0,0.25
5255,2015_16,National American University-Albuquerque West,Albuquerque,NM,Bachelor's,NO,,,,,,188.0,30.85,7.45,41.49,0.53,21690.0,13395.0,13395.0,0.0
5258,2015_16,Pillar College,Newark,NJ,Bachelor's,NO,,,,,,371.0,7.55,46.09,40.43,1.08,29762.0,19440.0,19440.0,0.25
5261,2015_16,Oregon State University-Cascades Campus,Bend,OR,Bachelor's,NO,72.6,1062.0,525.0,545.0,23.0,854.0,77.75,0.35,8.67,1.29,,8790.0,27855.0,
5268,2015_16,Sanford-Brown College-Orlando,Orlando,FL,Bachelor's,NO,,,,,,98.0,18.37,24.49,15.31,1.02,,,,0.23
5296,2015_16,National Graduate School of Quality Management,Falmouth,MA,Bachelor's,NO,,,,,,73.0,54.79,27.4,9.59,1.37,,,,
5300,2015_16,Apex School of Theology,Durham,NC,Bachelor's,NO,,,,,,971.0,0.0,100.0,0.0,0.0,11190.0,5000.0,5000.0,0.95
5304,2015_16,Yeshiva Shaarei Torah of Rockland,Suffern,NY,Bachelor's,NO,,,,,,91.0,100.0,0.0,0.0,0.0,,11600.0,11600.0,0.0
5320,2015_16,Nevada State College,Henderson,NV,Bachelor's,NO,65.05,,,,,3187.0,40.85,9.63,25.45,10.01,17507.0,4738.0,15423.0,0.14
5323,2015_16,California State University-Channel Islands,Camarillo,CA,Bachelor's,NO,67.64,,,,,5917.0,31.76,2.35,48.64,5.78,22292.0,6547.0,17707.0,0.57
5326,2015_16,Argosy University-The Art Institute of California-Orange County,Santa Ana,CA,Bachelor's,NO,,,,,,1072.0,19.31,2.05,38.9,7.37,32023.0,18744.0,18744.0,0.36
5327,2015_16,Franklin W Olin College of Engineering,Needham,MA,Bachelor's,NO,10.98,1506.0,755.0,765.0,34.0,333.0,52.85,0.3,4.5,16.22,63801.0,48181.0,48181.0,0.93
5333,2015_16,University of Phoenix-Illinois,Chicago,IL,Bachelor's,NO,,,,,,492.0,12.8,34.15,11.59,0.81,22856.0,9840.0,9840.0,0.08
5336,2015_16,Argosy University-Dallas,Farmers Branch,TX,Bachelor's,NO,,,,,,229.0,23.58,52.84,16.16,3.49,25063.0,13560.0,13560.0,0.0
5350,2015_16,Grantham University,Lenexa,KS,Bachelor's,NO,,,,,,9828.0,22.84,32.45,4.12,0.67,16720.0,6500.0,6500.0,0.44
5355,2015_16,University of the Potomac-VA Campus,FALLS CHURCH,VA,Bachelor's,NO,,,,,,56.0,10.71,8.93,1.79,7.14,,13884.0,13884.0,0.33
5357,2015_16,National American University-Overland Park,Overland Park,KS,Bachelor's,NO,,,,,,309.0,51.13,32.36,5.83,2.27,,13395.0,13395.0,0.14
5367,2015_16,Ottawa University-Jeffersonville,Jeffersonville,IN,Bachelor's,NO,,,,,,62.0,38.71,22.58,0.0,0.0,,,,
5369,2015_16,Birthingway College of Midwifery,Beaverton,OR,Bachelor's,NO,,,,,,74.0,86.49,1.35,2.7,0.0,,,,
5376,2015_16,Faith International University,Tacoma,WA,Bachelor's,NO,,,,,,178.0,32.02,26.4,6.18,17.98,24733.0,7840.0,7840.0,0.8
5377,2015_16,Family of Faith Christian University,Shawnee,OK,Bachelor's,NO,60.0,,,,,17.0,47.06,0.0,0.0,35.29,23025.0,6070.0,6070.0,0.0
5394,2015_16,West Coast University-Los Angeles,North Hollywood,CA,Bachelor's,NO,83.33,,,,,1449.0,31.75,3.04,22.71,33.54,46040.0,33675.0,33675.0,0.6
5395,2015_16,Williamson Christian College,Franklin,TN,Bachelor's,NO,,,,,,59.0,71.19,3.39,6.78,16.95,16535.0,11300.0,11300.0,0.67
5398,2015_16,DigiPen Institute of Technology,Redmond,WA,Bachelor's,NO,46.57,1231.0,600.0,611.0,28.0,989.0,40.55,0.61,5.36,4.65,41573.0,27800.0,27800.0,0.5
5404,2015_16,University of Phoenix-Indiana,Indianapolis,IN,Bachelor's,NO,,,,,,126.0,25.4,32.54,4.76,0.0,,,,0.05
5417,2015_16,Strayer University-Tennessee,Memphis,TN,Bachelor's,NO,,,,,,1536.0,18.1,74.54,2.15,0.13,29544.0,12975.0,12975.0,0.43
5418,2015_16,Strayer University-Pennsylvania,Trevose,PA,Bachelor's,NO,,,,,,1658.0,32.99,48.55,10.49,1.39,29544.0,12975.0,12975.0,0.11
5430,2015_16,Northcentral University,La Jolla,CA,Bachelor's,NO,,,,,,168.0,54.17,12.5,7.14,1.19,,,,0.0
5431,2015_16,Colorado Technical University-Online,Colorado Springs,CO,Bachelor's,NO,,,,,,19647.0,43.46,36.97,6.26,0.73,19732.0,11656.0,11656.0,0.23
5448,2015_16,Baptist University of the Americas,San Antonio,TX,Bachelor's,NO,,,,,,194.0,6.7,2.06,69.59,1.03,15377.0,7200.0,7200.0,0.45
5450,2015_16,Beis Medrash Heichal Dovid,Far Rockaway,NY,Bachelor's,NO,52.44,,,,,105.0,100.0,0.0,0.0,0.0,17100.0,9200.0,9200.0,0.22
5474,2015_16,Charlotte Christian College and Theological Seminary,Charlotte,NC,Bachelor's,NO,,,,,,93.0,15.05,80.65,1.08,2.15,,9320.0,9320.0,0.12
5482,2015_16,The Art Institute of Tucson,Tucson,AZ,Bachelor's,NO,,,,,,364.0,34.34,8.24,41.76,2.75,28774.0,17412.0,17412.0,0.31
5487,2015_16,Flagler College-Tallahassee,Tallahassee,FL,Bachelor's,NO,,,,,,435.0,61.84,27.13,5.29,0.92,,,,
5488,2015_16,American InterContinental University,Chandler,AZ,Bachelor's,NO,,,,,,10375.0,33.54,45.91,5.02,0.74,18517.0,11004.0,11004.0,0.34
5493,2015_16,International Academy of Design and Technology-Troy,Troy,MI,Bachelor's,NO,,,,,,42.0,9.52,4.76,0.0,0.0,,,,0.18
5494,2015_16,American InterContinental University-Houston,Houston,TX,Bachelor's,NO,,,,,,379.0,2.9,38.52,11.61,1.32,24968.0,14634.0,14634.0,0.32
5495,2015_16,University of California-Merced,Merced,CA,Bachelor's,NO,60.69,1025.0,495.0,515.0,23.0,6237.0,12.75,4.81,48.47,23.09,32361.0,13208.0,37916.0,0.66
5502,2015_16,Central Methodist University-College of Graduate and Extended Studies,Fayette,MO,Bachelor's,NO,45.0,,,,,1821.0,84.62,7.63,1.26,0.49,,5280.0,5280.0,
5503,2015_16,University of Phoenix-New Jersey,Jersey City,NJ,Bachelor's,NO,,,,,,247.0,4.45,29.15,17.81,2.02,23190.0,9840.0,9840.0,0.09
5504,2015_16,University of Phoenix-Minnesota,Saint Louis Park,MN,Bachelor's,NO,,,,,,71.0,46.48,8.45,4.23,8.45,,,,0.06
5508,2015_16,University of Phoenix-Kentucky,Louisville,KY,Bachelor's,NO,,,,,,105.0,37.14,28.57,0.95,0.0,,,,0.07
5519,2015_16,Neumont College of Computer Science,Salt Lake City,UT,Bachelor's,NO,83.01,,,,,472.0,51.48,5.51,10.17,3.18,31821.0,24000.0,24000.0,0.56
5522,2015_16,Roseman University of Health Sciences,Henderson,NV,Bachelor's,NO,,,,,,312.0,43.59,4.17,10.58,33.33,,,,
5538,2015_16,Ave Maria University,Ave Maria,FL,Bachelor's,NO,42.77,1098.0,555.0,535.0,24.0,1061.0,60.7,5.37,15.08,2.54,31192.0,18479.0,18479.0,0.51
5552,2015_16,Ecclesia College,Springdale,AR,Bachelor's,NO,59.62,925.0,425.0,460.0,20.0,278.0,71.58,8.63,7.55,0.72,27720.0,15140.0,15140.0,0.1
5560,2015_16,Maple Springs Baptist Bible College and Seminary,Capitol Heights,MD,Bachelor's,NO,,,,,,52.0,0.0,90.38,9.62,0.0,,4590.0,4590.0,1.0
5571,2015_16,Uta Mesivta of Kiryas Joel,Monroe,NY,Bachelor's,NO,,,,,,1688.0,99.35,0.0,0.65,0.0,16698.0,9800.0,9800.0,0.64
5573,2015_16,Harrisburg University of Science and Technology,Harrisburg,PA,Bachelor's,NO,,,,,,351.0,39.32,37.04,9.69,5.7,30835.0,23900.0,23900.0,0.06
5576,2015_16,University of Phoenix-Iowa,Des Moines,IA,Bachelor's,NO,,,,,,15.0,46.67,6.67,0.0,0.0,,,,0.22
5578,2015_16,Sanford-Brown College-Las Vegas,Henderson,NV,Bachelor's,NO,,,,,,126.0,22.22,23.81,7.14,3.17,,,,0.25
5579,2015_16,Sanford-Brown College-Seattle,Tukwila,WA,Bachelor's,NO,,,,,,177.0,31.64,11.86,1.69,8.47,,,,0.23
5591,2015_16,United States University,San Diego,CA,Bachelor's,NO,,,,,,108.0,14.81,16.67,25.0,8.33,24638.0,9440.0,9980.0,
5600,2015_16,Argosy University-Los Angeles,Los Angeles,CA,Bachelor's,NO,,,,,,277.0,5.42,39.35,47.29,2.17,27202.0,13560.0,13560.0,1.0
5611,2015_16,SAE Expression College,Emeryville,CA,Bachelor's,NO,,,,,,429.0,34.03,11.42,10.26,6.29,32502.0,23747.0,23747.0,0.47
5623,2015_16,Georgia Gwinnett College,Lawrenceville,GA,Bachelor's,NO,,,,,,10997.0,34.35,33.25,16.42,9.48,17603.0,5648.0,16152.0,0.21
5643,2015_16,SUM Bible College and Theological Seminary,El Dorado Hills,CA,Bachelor's,NO,,,,,,503.0,50.3,13.92,23.66,7.16,27146.0,10144.0,10144.0,0.18
5659,2015_16,Careers Unlimited,Orem,UT,Bachelor's,NO,,,,,,120.0,86.67,0.0,6.67,0.83,,,,1.0
5663,2015_16,Doane University-Graduate and Professional Studies,Lincoln,NE,Bachelor's,NO,,,,,,595.0,81.68,6.89,4.87,1.34,,9975.0,9975.0,0.0
5664,2015_16,Shorter University-College of Adult & Professional Programs,Rome,GA,Bachelor's,NO,48.15,,,,,418.0,21.53,71.05,3.59,0.24,22398.0,9440.0,9440.0,0.36
5678,2015_16,University of Phoenix-South Carolina,Columbia,SC,Bachelor's,NO,,,,,,292.0,11.64,52.74,2.74,0.0,,,,0.13
5690,2015_16,Argosy University-Denver,Denver,CO,Bachelor's,NO,,,,,,153.0,48.37,18.95,26.8,0.0,24214.0,13560.0,13560.0,0.0
5695,2015_16,The Robert B Miller College,Battle Creek,MI,Bachelor's,NO,,,,,,218.0,45.87,3.67,3.67,0.92,,,,
5696,2015_16,University of Phoenix-Connecticut,Norwalk,CT,Bachelor's,NO,,,,,,9.0,11.11,44.44,0.0,0.0,,,,0.0
5697,2015_16,University of South Florida-St Petersburg,St. Petersburg,FL,Bachelor's,NO,46.86,1099.0,555.0,535.0,24.0,3932.0,65.11,8.06,16.1,3.99,18556.0,5821.0,16735.0,0.38
5699,2015_16,Arizona State University-Downtown Phoenix,Phoenix,AZ,Bachelor's,NO,78.48,1080.0,535.0,535.0,24.0,9158.0,52.18,6.27,27.66,4.55,24346.0,10158.0,25458.0,0.64
5703,2015_16,The Art Institute of Tennessee-Nashville,Nashville,TN,Bachelor's,NO,,,,,,740.0,48.92,22.7,7.16,1.62,31539.0,17592.0,17592.0,0.44
5704,2015_16,Strayer University-Florida,Tampa,FL,Bachelor's,NO,,,,,,1835.0,18.09,48.01,23.98,1.42,29544.0,12975.0,12975.0,0.42
5727,2015_16,American Public University System,Charles Town,WV,Bachelor's,NO,,,,,,40890.0,56.54,19.11,11.03,1.83,14552.0,6880.0,6880.0,0.39
5728,2015_16,Huntsville Bible College,Huntsville,AL,Bachelor's,NO,,,,,,133.0,5.26,94.74,0.0,0.0,13100.0,4320.0,4320.0,1.0
5745,2015_16,Bais Medrash Toras Chesed,Lakewood,NJ,Bachelor's,NO,46.43,,,,,104.0,97.12,0.0,0.0,0.0,15000.0,9100.0,9100.0,0.08
5752,2015_16,Visible Music College,Memphis,TN,Bachelor's,NO,94.12,970.0,550.0,505.0,20.0,109.0,55.96,28.44,5.5,0.0,27087.0,19500.0,19500.0,0.5
5760,2015_16,University of the West,Rosemead,CA,Bachelor's,NO,,,,,,99.0,9.09,2.02,41.41,9.09,20596.0,10656.0,10656.0,0.5
5762,2015_16,South University-Tampa,Tampa,FL,Bachelor's,NO,,,,,,585.0,33.85,26.67,29.4,6.67,28960.0,16761.0,16761.0,0.14
5765,2015_16,Averett University-Non-Traditional Programs,Danville,VA,Bachelor's,NO,55.0,,,,,609.0,37.93,32.68,1.64,1.15,,10325.0,10325.0,1.0
5773,2015_16,The Art Institute of Salt Lake City,Draper,UT,Bachelor's,NO,,,,,,209.0,70.81,1.91,16.75,1.91,26918.0,17484.0,17484.0,0.27
5777,2015_16,The Art Institute of Charleston,Charleston,SC,Bachelor's,NO,,,,,,488.0,40.78,40.98,7.79,2.05,31957.0,17592.0,17592.0,0.29
5778,2015_16,Argosy University-The Art Institute of California-Sacramento,Sacramento,CA,Bachelor's,NO,,,,,,731.0,37.76,9.03,28.59,5.06,32932.0,18744.0,18744.0,0.29
5793,2015_16,Strayer University-Delaware,Wilmington,DE,Bachelor's,NO,,,,,,246.0,35.37,52.03,5.69,0.81,29544.0,12975.0,12975.0,0.0
5795,2015_16,Strayer University-Alabama,Birmingham,AL,Bachelor's,NO,,,,,,442.0,19.23,74.21,1.58,0.68,29544.0,12975.0,12975.0,0.0
5799,2015_16,International Academy of Design and Technology-Sacramento,Sacramento,CA,Bachelor's,NO,,,,,,6.0,33.33,0.0,16.67,0.0,,,,0.35
5800,2015_16,University of Phoenix-Alabama,Birmingham,AL,Bachelor's,NO,,,,,,99.0,23.23,55.56,1.01,0.0,,,,0.1
5802,2015_16,University of Phoenix-Washington DC,Washington,DC,Bachelor's,NO,,,,,,185.0,5.95,42.7,3.24,0.54,23190.0,9840.0,9840.0,0.15
5803,2015_16,Argosy University-Inland Empire,Ontario,CA,Bachelor's,NO,,,,,,330.0,12.12,34.85,45.45,1.21,27396.0,13560.0,13560.0,0.0
5804,2015_16,Argosy University-Nashville,Nashville,TN,Bachelor's,NO,,,,,,159.0,50.31,41.51,5.66,0.0,24503.0,13560.0,13560.0,0.0
5805,2015_16,Argosy University-San Diego,San Diego,CA,Bachelor's,NO,,,,,,193.0,27.98,36.27,24.87,5.18,,13560.0,13560.0,0.0
5822,2015_16,LIU Riverhead,Riverhead,NY,Bachelor's,NO,,,,,,39.0,71.79,0.0,17.95,2.56,,,,
5833,2015_16,Columbia Southern University,Orange Beach,AL,Bachelor's,NO,,,,,,14982.0,57.81,22.95,6.77,1.7,14191.0,5175.0,5175.0,0.31
5837,2015_16,Trident University International,Cypress,CA,Bachelor's,NO,96.15,,,,,3876.0,28.9,17.62,12.87,3.43,17448.0,9000.0,9000.0,0.39
5843,2015_16,Digital Media Arts College,Boca Raton,FL,Bachelor's,NO,,,,,,273.0,29.67,20.51,28.57,2.56,23269.0,13968.0,13968.0,0.39
5865,2015_16,Yeshivas Be'er Yitzchok,Elizabeth,NJ,Bachelor's,NO,22.86,,,,,49.0,100.0,0.0,0.0,0.0,27414.0,10200.0,10200.0,
5866,2015_16,Yeshiva Toras Chaim,Lakewood,NJ,Bachelor's,NO,100.0,,,,,211.0,94.79,0.0,0.0,0.0,17771.0,11950.0,11950.0,0.03
5867,2015_16,Talmudical Seminary of Bobov,Brooklyn,NY,Bachelor's,NO,97.01,,,,,362.0,100.0,0.0,0.0,0.0,12900.0,7500.0,7500.0,0.41
5888,2015_16,University of South Florida-Sarasota-Manatee,Sarasota,FL,Bachelor's,NO,33.6,1120.0,570.0,565.0,24.0,1752.0,71.52,5.82,14.9,2.4,12515.0,5587.0,16501.0,
5896,2015_16,The Art Institute of Austin,Bastrop,TX,Bachelor's,NO,,,,,,1044.0,35.44,17.82,34.58,1.44,31015.0,17664.0,17664.0,0.28
5897,2015_16,Argosy University-The Art Institute of California-Silicon Valley,Sunnyvale,CA,Bachelor's,NO,,,,,,226.0,22.12,4.87,42.04,19.03,30796.0,18744.0,18744.0,0.41
5911,2015_16,The Art Institutes International-Kansas City,Lenexa,KS,Bachelor's,NO,,,,,,183.0,69.4,15.3,9.29,0.0,28237.0,15540.0,15540.0,0.22
5912,2015_16,The Art Institute of Raleigh-Durham,Durham,NC,Bachelor's,NO,,,,,,531.0,37.48,48.02,8.29,0.75,31556.0,17124.0,17124.0,0.24
5919,2015_16,Argosy University-Salt Lake City,Draper,UT,Bachelor's,NO,,,,,,82.0,78.05,3.66,13.41,0.0,24943.0,13560.0,13560.0,0.0
5927,2015_16,Strayer University-North Carolina,Morrisville,NC,Bachelor's,NO,,,,,,3100.0,15.45,71.9,5.16,0.52,29544.0,12975.0,12975.0,0.11
5928,2015_16,Strayer University-New Jersey,Cherry Hill,NJ,Bachelor's,NO,,,,,,688.0,21.08,55.52,11.92,2.91,29544.0,12975.0,12975.0,0.0
5939,2015_16,The King's College,New York,NY,Bachelor's,NO,39.58,1181.0,605.0,555.0,27.0,490.0,62.24,3.88,7.96,3.27,49487.0,33270.0,33270.0,0.45
5940,2015_16,Chamberlain University-Illinois,Addison,IL,Bachelor's,NO,68.0,,,,,15122.0,51.35,11.22,10.12,5.79,26393.0,18000.0,18000.0,0.89
5941,2015_16,Chamberlain University-Ohio,Columbus,OH,Bachelor's,NO,78.38,,,,,757.0,67.11,21.0,3.7,3.7,30473.0,18000.0,18000.0,0.53
5942,2015_16,Chamberlain University-Arizona,Phoenix,AZ,Bachelor's,NO,60.0,,,,,633.0,61.3,4.27,20.22,7.42,36392.0,18000.0,18000.0,
5965,2015_16,Ottawa University-Online,Ottawa,KS,Bachelor's,NO,,,,,,266.0,49.25,17.29,0.0,3.38,,,,
5982,2015_16,Aspen University,Denver,CO,Bachelor's,NO,,,,,,802.0,31.8,9.23,4.74,1.5,,3750.0,3750.0,
5985,2015_16,Denver College of Nursing,Denver,CO,Bachelor's,NO,,,,,,807.0,70.88,4.83,8.18,5.45,,,,0.2
6020,2015_16,Yeshiva of Machzikai Hadas,Brooklyn,NY,Bachelor's,NO,100.0,,,,,410.0,100.0,0.0,0.0,0.0,24514.0,8000.0,8000.0,0.39
6050,2015_16,Providence Christian College,Pasadena,CA,Bachelor's,NO,50.34,,,,,145.0,57.24,5.52,26.21,0.69,39808.0,27173.0,27173.0,0.74
6072,2015_16,The Art Institute of Washington-Dulles,Sterling,VA,Bachelor's,NO,,,,,,117.0,48.72,24.79,12.82,8.55,28731.0,17592.0,17592.0,0.25
6091,2015_16,Argosy University-Phoenix Online Division,Chandler,AZ,Bachelor's,NO,,,,,,6858.0,50.93,31.22,9.08,0.64,29429.0,18084.0,18084.0,0.06
6102,2015_16,Polytechnic University of Puerto Rico-Miami,Miami,FL,Bachelor's,NO,,,,,,52.0,3.85,3.85,92.31,0.0,28222.0,11925.0,11925.0,1.0
6103,2015_16,Polytechnic University of Puerto Rico-Orlando,Orlando,FL,Bachelor's,NO,,,,,,98.0,3.06,1.02,95.92,0.0,18214.0,10915.0,10915.0,0.0
6112,2015_16,Strayer University-West Virginia,Scott Depot,WV,Bachelor's,NO,,,,,,162.0,82.1,7.41,3.7,0.0,29544.0,12975.0,12975.0,0.25
6125,2015_16,Globe University-Minneapolis,Minneapolis,MN,Bachelor's,NO,,,,,,15.0,33.33,60.0,6.67,0.0,22284.0,14040.0,14040.0,0.11
6130,2015_16,University of Minnesota-Rochester,Rochester,MN,Bachelor's,NO,27.52,1110.0,545.0,555.0,24.0,402.0,78.61,5.97,2.99,8.96,23906.0,13232.0,13232.0,0.54
6140,2015_16,Chamberlain University-Florida,Jacksonville,FL,Bachelor's,NO,50.0,,,,,969.0,24.56,26.32,27.14,5.88,35432.0,18000.0,18000.0,0.0
6142,2015_16,Remington College of Nursing Orlando,Lake Mary,FL,Bachelor's,NO,,,,,,111.0,48.65,13.51,16.22,13.51,,,,
6145,2015_16,Horizon University,Indianapolis,IN,Bachelor's,NO,,,,,,29.0,62.07,3.45,17.24,0.0,,9150.0,9150.0,
6158,2015_16,University of Fort Lauderdale,Lauderhill,FL,Bachelor's,NO,,,,,,22.0,4.55,77.27,4.55,0.0,,7410.0,7410.0,
6165,2015_16,Pacific Rim Christian University,Honolulu,HI,Bachelor's,NO,50.0,,,,,96.0,22.92,3.13,5.21,18.75,20907.0,10080.0,10080.0,
6184,2015_16,City Vision University,Kansas City,MO,Bachelor's,NO,,,,,,72.0,45.83,34.72,4.17,0.0,14000.0,6000.0,6000.0,0.5
6219,2015_16,Antioch College AG,Hampton,VA,Bachelor's,NO,,,,,,58.0,36.21,44.83,15.52,3.45,21816.0,8100.0,8100.0,
6228,2015_16,West Coast University-Orange County,Anaheim,CA,Bachelor's,NO,82.98,,,,,1705.0,26.28,2.46,17.54,45.1,46462.0,34481.0,34481.0,
6229,2015_16,West Coast University-Ontario,Ontario,CA,Bachelor's,NO,88.46,,,,,1116.0,36.02,5.2,0.45,31.36,46039.0,33675.0,33675.0,
6247,2015_16,National University College-Ponce,Ponce,PR,Bachelor's,NO,93.39,,,,,1307.0,0.0,0.0,100.0,0.0,12720.0,6495.0,6495.0,0.42
6249,2015_16,The Art Institute of Virginia Beach,Virginia Beach,VA,Bachelor's,NO,,,,,,527.0,38.33,44.4,9.68,2.09,31244.0,17592.0,17592.0,
6268,2015_16,Strayer University-Arkansas,Little Rock,AR,Bachelor's,NO,,,,,,151.0,25.83,69.54,1.99,0.0,29544.0,12975.0,12975.0,
6269,2015_16,Strayer University-Georgia,Atlanta,GA,Bachelor's,NO,,,,,,4501.0,9.86,79.49,3.84,0.36,29544.0,12975.0,12975.0,0.19
6270,2015_16,Strayer University-Mississippi,Jackson,MS,Bachelor's,NO,,,,,,178.0,2.81,85.39,1.12,0.56,,12975.0,12975.0,
6271,2015_16,Strayer University-South Carolina,Greenville,SC,Bachelor's,NO,,,,,,1438.0,21.7,68.22,3.96,0.49,29544.0,12975.0,12975.0,0.11
6272,2015_16,Strayer University-Texas,Austin,TX,Bachelor's,NO,,,,,,1364.0,20.23,54.47,16.06,1.03,29544.0,12975.0,12975.0,
6273,2015_16,The Art Institute of San Antonio,San Antonio,TX,Bachelor's,NO,,,,,,1062.0,28.34,14.22,53.67,0.66,30465.0,17664.0,17664.0,
6297,2015_16,South University-Richmond,Glen Allen,VA,Bachelor's,NO,,,,,,614.0,35.02,51.47,6.35,2.44,28476.0,16761.0,16761.0,0.06
6298,2015_16,South University-Virginia Beach,Virginia Beach,VA,Bachelor's,NO,,,,,,567.0,34.22,43.03,10.41,6.0,29107.0,16761.0,16761.0,
