,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
2320,2019_20,Vassar College,Poughkeepsie,NY,Bachelor's,NO,23.74,1452.0,715.0,730.0,33.0,2421.0,55.06,3.72,11.07,11.85,72724.0,58770.0,58770.0,0.91
2321,2019_20,Villa Maria College,Buffalo,NY,Bachelor's,NO,74.38,,,,,516.0,50.78,31.4,9.11,1.36,28410.0,24370.0,24370.0,0.39
2322,2019_20,School of Visual Arts,New York,NY,Bachelor's,NO,71.13,1211.0,590.0,625.0,24.0,3852.0,19.65,3.53,9.99,14.36,62558.0,41900.0,41900.0,0.7
2323,2019_20,Wagner College,Staten Island,NY,Bachelor's,NO,70.74,,,,,1712.0,61.1,8.06,12.97,5.32,60792.0,48280.0,48280.0,0.71
2324,2019_20,Webb Institute,Glen Cove,NY,Bachelor's,NO,24.03,1465.0,705.0,760.0,33.0,102.0,80.39,0.0,3.92,7.84,70825.0,51690.0,51690.0,0.81
2325,2019_20,Wells College,Aurora,NY,Bachelor's,NO,83.17,1084.0,555.0,540.0,20.0,413.0,61.26,12.83,16.46,1.94,56464.0,30900.0,30900.0,0.55
2330,2019_20,Yeshiva Karlin Stolin,Brooklyn,NY,Bachelor's,NO,78.95,,,,,129.0,100.0,0.0,0.0,0.0,18483.0,12800.0,12800.0,0.5
2331,2019_20,Yeshiva Derech Chaim,Brooklyn,NY,Bachelor's,NO,65.85,,,,,89.0,86.52,0.0,0.0,0.0,19592.0,12100.0,12100.0,0.37
2332,2019_20,Yeshiva of Nitra Rabbinical College,Mount Kisco,NY,Bachelor's,NO,,,,,,196.0,94.9,0.0,0.0,0.0,22800.0,12750.0,12750.0,0.14
2333,2019_20,Yeshiva Shaar Hatorah,Kew Gardens,NY,Bachelor's,NO,84.09,,,,,75.0,100.0,0.0,0.0,0.0,18380.0,16160.0,16160.0,0.25
2334,2019_20,Yeshiva University,New York,NY,Bachelor's,NO,55.36,1278.0,645.0,625.0,27.0,2712.0,92.18,0.0,0.11,0.0,62075.0,44900.0,44900.0,0.82
2335,2019_20,Yeshivath Viznitz,Monsey,NY,Bachelor's,NO,86.87,,,,,566.0,96.47,0.0,0.0,0.0,18658.0,10100.0,10100.0,0.74
2339,2019_20,Appalachian State University,Boone,NC,Bachelor's,NO,76.81,1202.0,600.0,585.0,25.0,17401.0,82.01,3.54,7.17,1.61,19158.0,7409.0,22216.0,0.73
2341,2019_20,Barton College,Wilson,NC,Bachelor's,NO,45.29,1042.0,520.0,515.0,20.0,1032.0,56.88,21.71,7.66,1.16,45505.0,31732.0,31732.0,0.55
2343,2019_20,Belmont Abbey College,Belmont,NC,Bachelor's,NO,80.65,1112.0,550.0,545.0,23.0,1436.0,61.07,13.37,1.53,1.81,31727.0,18500.0,18500.0,0.45
2344,2019_20,Bennett College,Greensboro,NC,Bachelor's,NO,58.96,,,,,309.0,0.0,97.41,1.29,0.65,31453.0,18513.0,18513.0,0.63
2347,2019_20,Brevard College,Brevard,NC,Bachelor's,NO,58.75,,,,,743.0,66.62,14.0,9.56,0.67,42930.0,30250.0,30250.0,0.4
2351,2019_20,Campbell University,Buies Creek,NC,Bachelor's,NO,77.7,1132.0,570.0,560.0,23.0,3948.0,58.43,15.02,9.75,2.41,48968.0,34630.0,34630.0,0.55
2355,2019_20,Catawba College,Salisbury,NC,Bachelor's,NO,49.51,1037.0,515.0,510.0,20.0,1300.0,59.54,21.85,8.23,0.85,44396.0,30520.0,30520.0,0.51
2359,2019_20,Chowan University,Murfreesboro,NC,Bachelor's,YES,68.35,882.0,440.0,440.0,16.0,1259.0,17.39,65.21,2.7,0.16,36470.0,25480.0,25480.0,0.27
2364,2019_20,Davidson College,Davidson,NC,Bachelor's,NO,18.05,1411.0,690.0,708.0,32.0,1833.0,67.1,6.55,7.97,5.18,68594.0,53166.0,53166.0,0.91
2365,2019_20,Duke University,Durham,NC,Bachelor's,NO,7.6,1522.0,745.0,780.0,34.0,6546.0,41.29,8.83,9.69,21.01,75105.0,58031.0,58031.0,0.95
2367,2019_20,East Carolina University,Greenville,NC,Bachelor's,NO,78.72,1117.0,560.0,555.0,22.0,21992.0,66.32,15.6,7.58,2.51,21598.0,7238.0,23515.0,0.66
2369,2019_20,Elizabeth City State University,Elizabeth City,NC,Bachelor's,NO,65.63,968.0,488.0,475.0,18.0,1623.0,16.45,70.92,4.13,0.55,11837.0,3260.0,7260.0,0.39
2370,2019_20,Elon University,Elon,NC,Bachelor's,NO,78.44,1265.0,625.0,615.0,28.0,6277.0,79.86,5.45,6.61,2.41,50737.0,36571.0,36571.0,0.85
2372,2019_20,Fayetteville State University,Fayetteville,NC,Bachelor's,NO,68.51,974.0,475.0,465.0,19.0,5061.0,19.56,60.19,8.97,1.46,16044.0,5274.0,16882.0,0.34
2374,2019_20,Gardner-Webb University,Boiling Springs,NC,Bachelor's,NO,66.71,1089.0,545.0,530.0,22.0,1996.0,63.58,15.78,4.56,1.1,44837.0,32240.0,32240.0,0.56
2376,2019_20,Greensboro College,Greensboro,NC,Bachelor's,NO,77.09,1000.0,505.0,495.0,19.0,756.0,49.21,27.91,4.23,0.53,41510.0,18500.0,18500.0,0.32
2377,2019_20,Guilford College,Greensboro,NC,Bachelor's,NO,75.01,1070.0,550.0,520.0,21.0,1357.0,52.84,24.1,12.23,2.51,51800.0,38530.0,38530.0,0.56
2381,2019_20,Heritage Bible College,Dunn,NC,Bachelor's,NO,,,,,,66.0,25.76,72.73,1.52,0.0,,8328.0,8328.0,0.17
2382,2019_20,High Point University,High Point,NC,Bachelor's,NO,74.55,1193.0,590.0,585.0,25.0,4561.0,77.57,5.0,6.07,1.67,52543.0,36268.0,36268.0,0.65
2385,2019_20,Johnson C Smith University,Charlotte,NC,Bachelor's,NO,46.98,888.0,450.0,432.0,16.0,1429.0,1.47,82.65,2.17,0.28,31931.0,18784.0,18784.0,0.49
2387,2019_20,Lees-McRae College,Banner Elk,NC,Bachelor's,NO,54.82,,,,,833.0,70.95,6.72,6.6,0.36,42379.0,26625.0,26625.0,0.46
2389,2019_20,Lenoir-Rhyne University,Hickory,NC,Bachelor's,NO,77.94,1078.0,535.0,535.0,21.0,1719.0,66.61,10.94,8.61,2.04,49514.0,38000.0,38000.0,0.52
2391,2019_20,Livingstone College,Salisbury,NC,Bachelor's,NO,50.07,854.0,420.0,425.0,15.0,1114.0,2.96,89.68,0.0,0.18,28319.0,18296.0,18296.0,0.24
2393,2019_20,Mars Hill University,Mars Hill,NC,Bachelor's,NO,63.33,1051.0,520.0,515.0,21.0,1035.0,64.25,17.49,7.15,0.68,44301.0,34118.0,34118.0,0.3
2397,2019_20,Meredith College,Raleigh,NC,Bachelor's,NO,64.72,1111.0,570.0,550.0,22.0,1495.0,67.42,8.63,9.57,3.61,49109.0,38620.0,38620.0,0.66
2398,2019_20,Methodist University,Fayetteville,NC,Bachelor's,NO,63.01,1040.0,525.0,520.0,20.0,1625.0,40.25,17.72,8.55,1.05,55072.0,34522.0,34522.0,0.45
2403,2019_20,Montreat College,Montreat,NC,Bachelor's,NO,55.96,1042.0,535.0,501.0,20.0,740.0,64.32,14.46,6.89,1.22,39635.0,27950.0,27950.0,0.34
2404,2019_20,University of Mount Olive,Mount Olive,NC,Bachelor's,NO,58.48,1008.0,500.0,500.0,19.0,2474.0,53.96,26.72,7.52,0.85,30770.0,21194.0,21194.0,0.55
2407,2019_20,North Carolina A & T State University,Greensboro,NC,Bachelor's,NO,58.29,1048.0,535.0,525.0,20.0,10709.0,4.78,82.54,4.31,0.69,17944.0,6657.0,20167.0,0.51
2408,2019_20,University of North Carolina at Asheville,Asheville,NC,Bachelor's,NO,84.0,1192.0,605.0,575.0,25.0,3287.0,74.29,5.32,8.82,1.98,19884.0,7231.0,24579.0,0.59
2409,2019_20,University of North Carolina at Chapel Hill,Chapel Hill,NC,Bachelor's,NO,22.63,1402.0,690.0,715.0,31.0,19014.0,58.76,8.09,8.58,11.49,23776.0,8980.0,36159.0,0.91
2410,2019_20,University of North Carolina at Charlotte,Charlotte,NC,Bachelor's,NO,65.05,1196.0,600.0,605.0,24.0,23638.0,56.09,15.71,10.89,8.11,22323.0,6905.0,20339.0,0.64
2411,2019_20,University of North Carolina at Greensboro,Greensboro,NC,Bachelor's,NO,82.46,1113.0,555.0,540.0,23.0,16104.0,45.72,29.61,11.67,5.22,20401.0,7403.0,22562.0,0.59
2412,2019_20,North Carolina Central University,Durham,NC,Bachelor's,NO,67.98,976.0,490.0,480.0,18.0,5546.0,5.27,81.43,5.63,0.94,24222.0,6534.0,19241.0,0.49
2413,2019_20,University of North Carolina School of the Arts,Winston Salem,NC,Bachelor's,NO,28.91,1202.0,620.0,570.0,25.0,926.0,70.41,7.88,9.4,2.48,21624.0,9358.0,25901.0,0.75
2414,2019_20,North Carolina State University at Raleigh,Raleigh,NC,Bachelor's,NO,45.13,1349.0,655.0,680.0,30.0,24239.0,68.2,5.8,6.16,7.63,23891.0,9101.0,29220.0,0.82
2415,2019_20,North Carolina Wesleyan College,Rocky Mount,NC,Bachelor's,YES,62.28,955.0,490.0,475.0,17.0,1822.0,28.05,41.66,4.23,0.88,43407.0,31650.0,31650.0,0.41
2416,2019_20,University of North Carolina Wilmington,Wilmington,NC,Bachelor's,NO,65.45,1222.0,625.0,620.0,25.0,14421.0,78.59,3.99,7.45,1.97,24452.0,7181.0,21246.0,0.72
2418,2019_20,William Peace University,Raleigh,NC,Bachelor's,NO,50.49,1039.0,515.0,515.0,20.0,839.0,53.16,23.72,12.4,2.03,45260.0,31700.0,31700.0,0.42
2419,2019_20,University of North Carolina at Pembroke,Pembroke,NC,Bachelor's,NO,84.93,1013.0,510.0,495.0,19.0,6270.0,36.71,31.63,7.75,1.39,16047.0,3490.0,7490.0,0.41
2420,2019_20,Pfeiffer University,Misenheimer,NC,Bachelor's,NO,63.78,1029.0,515.0,513.0,20.0,897.0,60.31,22.74,10.48,0.78,42796.0,31060.0,31060.0,0.44
2423,2019_20,Queens University of Charlotte,Charlotte,NC,Bachelor's,NO,65.22,1159.0,580.0,560.0,24.0,1654.0,55.44,15.24,12.33,2.84,48240.0,35720.0,35720.0,0.59
2426,2019_20,Mid-Atlantic Christian University,Elizabeth City,NC,Bachelor's,NO,41.5,987.0,515.0,495.0,18.0,187.0,62.57,25.13,7.49,0.53,29053.0,15810.0,15810.0,0.32
2431,2019_20,Saint Augustine's University,Raleigh,NC,Bachelor's,NO,73.4,847.0,425.0,415.0,15.0,899.0,0.44,93.1,0.44,0.22,31669.0,17890.0,17890.0,0.16
2432,2019_20,Salem College,Winston-Salem,NC,Bachelor's,NO,79.95,1028.0,520.0,505.0,20.0,585.0,54.53,17.26,16.24,1.71,45627.0,30016.0,30016.0,0.59
2435,2019_20,Shaw University,Raleigh,NC,Bachelor's,NO,63.4,,,,,1170.0,0.94,56.41,2.56,3.08,29367.0,16480.0,16480.0,0.17
2437,2019_20,St. Andrews University,Laurinburg,NC,Bachelor's,NO,45.33,994.0,476.0,490.0,20.0,724.0,29.97,18.92,4.01,1.1,42903.0,27846.0,27846.0,0.39
2441,2019_20,Southeastern Baptist Theological Seminary,Wake Forest,NC,Bachelor's,NO,92.46,,,,,557.0,77.02,10.41,6.1,3.41,,10072.0,10072.0,0.6
2446,2019_20,Wake Forest University,Winston-Salem,NC,Bachelor's,NO,29.6,,,,,5285.0,69.23,6.38,7.47,3.35,71560.0,55440.0,55440.0,0.88
2448,2019_20,Warren Wilson College,Swannanoa,NC,Bachelor's,NO,84.6,1198.0,618.0,560.0,25.0,688.0,75.87,5.67,8.58,0.73,51111.0,37364.0,37364.0,0.43
2454,2019_20,Wingate University,Wingate,NC,Bachelor's,NO,88.74,1044.0,515.0,515.0,21.0,2760.0,53.7,19.93,2.17,2.14,47380.0,35290.0,35290.0,0.5
2455,2019_20,Carolina Christian College,Winston Salem,NC,Bachelor's,NO,,,,,,50.0,2.0,94.0,2.0,0.0,13785.0,8890.0,8890.0,1.0
2457,2019_20,Winston-Salem State University,Winston-Salem,NC,Bachelor's,NO,67.59,962.0,485.0,475.0,18.0,4530.0,9.51,79.16,3.69,0.71,19900.0,5941.0,16188.0,0.51
2458,2019_20,Western Carolina University,Cullowhee,NC,Bachelor's,NO,68.71,1124.0,560.0,550.0,23.0,10292.0,79.1,5.04,7.38,1.11,18289.0,4277.0,8277.0,0.62
2461,2019_20,Dickinson State University,Dickinson,ND,Bachelor's,NO,99.73,1065.0,525.0,545.0,21.0,1129.0,77.77,4.34,6.47,1.24,15673.0,7784.0,11044.0,0.41
2464,2019_20,University of Jamestown,Jamestown,ND,Bachelor's,NO,69.26,1103.0,520.0,515.0,22.0,901.0,72.48,6.55,9.66,0.78,34185.0,22428.0,22428.0,0.45
2467,2019_20,University of Mary,Bismarck,ND,Bachelor's,NO,73.55,1169.0,590.0,574.0,24.0,2194.0,76.3,2.28,0.0,1.14,29047.0,19074.0,19074.0,0.6
2468,2019_20,Mayville State University,Mayville,ND,Bachelor's,NO,70.13,1065.0,555.0,510.0,21.0,855.0,80.0,4.56,5.73,0.58,17735.0,7049.0,9946.0,0.34
2469,2019_20,Minot State University,Minot,ND,Bachelor's,NO,66.67,1045.0,510.0,515.0,20.0,2353.0,67.83,3.91,7.73,1.1,16428.0,7592.0,7592.0,0.45
2470,2019_20,University of North Dakota,Grand Forks,ND,Bachelor's,NO,81.12,1147.0,560.0,570.0,23.0,9519.0,79.68,2.28,4.49,1.85,21350.0,9736.0,15895.0,0.61
2473,2019_20,North Dakota State University-Main Campus,Fargo,ND,Bachelor's,NO,93.56,1169.0,580.0,573.0,24.0,10579.0,86.69,2.68,2.8,1.46,21497.0,9754.0,13892.0,0.6
2476,2019_20,Trinity Bible College and Graduate School,Ellendale,ND,Bachelor's,NO,90.74,1040.0,530.0,553.0,20.0,162.0,80.25,6.17,5.56,0.62,26997.0,17006.0,17006.0,0.5
2479,2019_20,Valley City State University,Valley City,ND,Bachelor's,NO,76.21,1077.0,515.0,504.0,21.0,1038.0,80.15,2.99,6.36,0.39,18269.0,7707.0,12120.0,0.5
2483,2019_20,University of Akron Main Campus,Akron,OH,Bachelor's,NO,73.04,1118.0,550.0,560.0,22.0,12744.0,75.77,10.06,3.18,2.82,24520.0,11636.0,17765.0,0.46
2485,2019_20,Allegheny Wesleyan College,Salem,OH,Bachelor's,NO,,,,,,62.0,96.77,0.0,0.0,0.0,14116.0,7000.0,7000.0,0.5
2487,2019_20,Art Academy of Cincinnati,Cincinnati,OH,Bachelor's,NO,26.51,958.0,500.0,475.0,18.0,212.0,69.34,15.57,6.13,0.94,43550.0,34335.0,34335.0,0.48
2489,2019_20,Ashland University,Ashland,OH,Bachelor's,NO,71.17,1104.0,550.0,545.0,22.0,2973.0,74.03,10.26,3.53,0.91,33296.0,21980.0,21980.0,0.65
2494,2019_20,Baldwin Wallace University,Berea,OH,Bachelor's,NO,72.69,1175.0,577.0,570.0,24.0,2925.0,78.6,8.34,5.78,1.4,46213.0,33530.0,33530.0,0.65
2496,2019_20,Bluffton University,Bluffton,OH,Bachelor's,NO,54.97,1042.0,465.0,478.0,21.0,667.0,73.46,11.24,3.3,0.45,46759.0,33736.0,33736.0,0.54
2498,2019_20,Bowling Green State University-Main Campus,Bowling Green,OH,Bachelor's,NO,71.82,1083.0,495.0,495.0,22.0,13772.0,79.09,8.05,4.26,1.07,24164.0,11316.0,19305.0,0.61
2503,2019_20,Capital University,Columbus,OH,Bachelor's,NO,72.11,1146.0,555.0,565.0,23.0,2438.0,75.51,8.86,4.1,1.97,48642.0,36872.0,36872.0,0.62
2504,2019_20,Case Western Reserve University,Cleveland,OH,Bachelor's,NO,27.36,1436.0,680.0,745.0,32.0,5269.0,44.7,4.55,8.86,21.48,67277.0,50924.0,50924.0,0.84
2505,2019_20,Cedarville University,Cedarville,OH,Bachelor's,NO,78.83,1244.0,630.0,605.0,26.0,3468.0,88.29,1.56,1.15,2.54,40342.0,31322.0,31322.0,0.75
2508,2019_20,Central State University,Wilberforce,OH,Bachelor's,NO,56.79,881.0,420.0,390.0,16.0,1999.0,1.85,88.94,0.75,0.15,19161.0,6726.0,8726.0,0.28
2511,2019_20,The Christ College of Nursing and Health Sciences,Cincinnati,OH,Bachelor's,NO,51.75,1109.0,520.0,508.0,22.0,935.0,78.61,11.55,2.25,1.07,24649.0,16021.0,16021.0,0.5
2513,2019_20,University of Cincinnati-Main Campus,Cincinnati,OH,Bachelor's,NO,76.67,1247.0,610.0,625.0,26.0,26610.0,74.76,6.55,3.45,4.4,26408.0,11660.0,26994.0,0.71
2517,2019_20,Ohio Christian University,Circleville,OH,Bachelor's,NO,,,,,,2219.0,58.86,25.37,2.88,0.77,32460.0,21390.0,21390.0,0.32
2520,2019_20,Cleveland Institute of Art,Cleveland,OH,Bachelor's,NO,69.6,1145.0,580.0,530.0,24.0,636.0,68.4,9.75,7.55,3.14,57797.0,43305.0,43305.0,0.6
2521,2019_20,Cleveland Institute of Music,Cleveland,OH,Bachelor's,NO,36.6,,,,,230.0,38.26,2.61,8.7,11.3,60075.0,42006.0,42006.0,0.85
2522,2019_20,Cleveland State University,Cleveland,OH,Bachelor's,NO,94.01,1115.0,545.0,550.0,22.0,11267.0,64.02,14.92,7.08,3.42,23579.0,10825.0,15370.0,0.46
2525,2019_20,Columbus College of Art and Design,Columbus,OH,Bachelor's,NO,92.81,1087.0,570.0,525.0,21.0,1048.0,67.65,8.49,6.68,2.39,48087.0,36750.0,36750.0,0.65
2530,2019_20,University of Dayton,Dayton,OH,Bachelor's,NO,72.03,1241.0,605.0,615.0,26.0,8399.0,80.64,3.55,5.8,1.4,59230.0,44100.0,44100.0,0.82
2531,2019_20,Defiance College,Defiance,OH,Bachelor's,NO,50.1,1008.0,480.0,490.0,19.0,505.0,66.53,17.62,9.5,0.79,45868.0,33260.0,33260.0,0.35
2532,2019_20,Denison University,Granville,OH,Bachelor's,NO,29.39,1328.0,635.0,670.0,29.0,2262.0,61.76,6.19,8.27,3.8,66951.0,53830.0,53830.0,0.82
2535,2019_20,The University of Findlay,Findlay,OH,Bachelor's,NO,77.22,1165.0,581.0,570.0,24.0,2277.0,78.13,3.69,3.38,1.49,45903.0,35410.0,35410.0,0.65
2536,2019_20,Franklin University,Columbus,OH,Bachelor's,NO,,,,,,3855.0,56.63,16.19,2.31,1.95,27754.0,9577.0,9577.0,0.28
2538,2019_20,Gods Bible School and College,Cincinnati,OH,Bachelor's,NO,52.5,,,,,243.0,80.66,5.76,4.12,1.65,15586.0,7150.0,7150.0,0.49
2544,2019_20,Heidelberg University,Tiffin,OH,Bachelor's,NO,74.83,1078.0,525.0,530.0,21.0,1042.0,80.71,8.93,4.03,0.48,43809.0,31700.0,31700.0,0.51
2545,2019_20,Hiram College,Hiram,OH,Bachelor's,NO,59.67,1075.0,505.0,502.0,22.0,896.0,58.48,18.53,6.03,1.56,49017.0,37710.0,37710.0,0.54
2551,2019_20,John Carroll University,University Heights,OH,Bachelor's,NO,86.33,1206.0,595.0,585.0,25.0,2930.0,85.05,4.33,3.75,2.66,55899.0,42910.0,42910.0,0.76
2560,2019_20,Kent State University at Kent,Kent,OH,Bachelor's,NO,85.54,1146.0,575.0,560.0,23.0,21431.0,75.3,9.04,3.91,1.81,25686.0,10602.0,19478.0,0.62
2562,2019_20,Kenyon College,Gambier,OH,Bachelor's,NO,34.09,1388.0,680.0,685.0,31.0,1734.0,70.59,3.17,6.92,3.58,71740.0,58570.0,58570.0,0.91
2563,2019_20,Kettering College,Kettering,OH,Bachelor's,NO,22.15,1135.0,,,23.0,595.0,79.66,5.55,1.18,2.69,24748.0,13392.0,13392.0,0.45
2564,2019_20,Lake Erie College,Painesville,OH,Bachelor's,NO,57.37,,,,,724.0,68.09,14.36,4.7,0.69,44235.0,32322.0,32322.0,0.47
2571,2019_20,Lourdes University,Sylvania,OH,Bachelor's,NO,69.18,1042.0,515.0,515.0,20.0,1029.0,68.42,12.83,9.72,0.49,34505.0,24650.0,24650.0,0.36
2572,2019_20,Malone University,Canton,OH,Bachelor's,NO,70.88,1122.0,545.0,509.0,23.0,1055.0,78.39,8.44,2.37,0.38,43056.0,31800.0,31800.0,0.54
2573,2019_20,Marietta College,Marietta,OH,Bachelor's,NO,70.78,1134.0,575.0,555.0,23.0,1067.0,77.98,4.03,2.62,0.28,49676.0,36040.0,36040.0,0.58
2576,2019_20,Mercy College of Ohio,Toledo,OH,Bachelor's,NO,60.13,1046.0,517.0,519.0,20.0,1495.0,76.32,11.1,5.69,2.07,25340.0,15900.0,15900.0,0.53
2578,2019_20,Miami University-Hamilton,Hamilton,OH,Bachelor's,NO,,,,,,2368.0,74.24,9.92,5.28,2.41,15057.0,6286.0,16877.0,0.11
2579,2019_20,Miami University-Middletown,Middletown,OH,Bachelor's,NO,,,,,,1450.0,67.66,4.48,2.62,1.72,17807.0,6286.0,16877.0,0.18
2580,2019_20,Miami University-Oxford,Oxford,OH,Bachelor's,NO,80.39,1297.0,635.0,655.0,28.0,17044.0,72.46,3.6,5.14,2.37,33229.0,15911.0,35937.0,0.81
2583,2019_20,Mount Carmel College of Nursing,Columbus,OH,Bachelor's,NO,73.64,1050.0,,,20.0,731.0,76.88,13.13,1.23,3.56,21410.0,14372.0,14372.0,0.74
2584,2019_20,University of Mount Union,Alliance,OH,Bachelor's,NO,76.6,1127.0,547.0,544.0,23.0,1987.0,78.96,7.55,3.98,0.75,43195.0,31700.0,31700.0,0.66
2585,2019_20,Mount Vernon Nazarene University,Mount Vernon,OH,Bachelor's,NO,73.03,1129.0,550.0,550.0,23.0,1696.0,85.73,3.13,3.07,0.24,41890.0,30404.0,30404.0,0.68
2586,2019_20,Mount Saint Joseph University,Cincinnati,OH,Bachelor's,NO,62.41,1097.0,545.0,530.0,22.0,1140.0,80.18,11.05,2.89,0.61,38527.0,31200.0,31200.0,0.45
2588,2019_20,Muskingum University,New Concord,OH,Bachelor's,NO,80.62,1058.0,505.0,500.0,21.0,1505.0,81.66,4.85,2.59,1.06,41121.0,28878.0,28878.0,0.53
2594,2019_20,Notre Dame College,Cleveland,OH,Bachelor's,NO,97.54,1000.0,490.0,510.0,19.0,1333.0,52.51,32.03,5.18,0.68,43696.0,30160.0,30160.0,0.37
2597,2019_20,Oberlin College,Oberlin,OH,Bachelor's,NO,36.4,1393.0,690.0,690.0,31.0,2846.0,60.61,5.45,8.43,4.39,74636.0,56822.0,56822.0,0.86
2599,2019_20,Ohio Dominican University,Columbus,OH,Bachelor's,NO,83.94,1112.0,535.0,535.0,22.0,991.0,53.48,25.93,4.84,1.82,42121.0,31680.0,31680.0,0.47
2600,2019_20,Ohio Northern University,Ada,OH,Bachelor's,NO,70.15,1229.0,595.0,609.0,26.0,2111.0,77.93,3.22,0.71,1.66,47711.0,33440.0,33440.0,0.77
2610,2019_20,Ohio State University-Main Campus,Columbus,OH,Bachelor's,NO,53.74,1372.0,645.0,710.0,30.0,45657.0,65.67,6.58,4.74,7.6,26816.0,11084.0,32061.0,0.86
2615,2019_20,Ohio University-Main Campus,Athens,OH,Bachelor's,NO,82.07,1167.0,585.0,570.0,24.0,20484.0,82.15,5.57,3.49,1.43,28490.0,12612.0,22406.0,0.65
2619,2019_20,Ohio Wesleyan University,Delaware,OH,Bachelor's,NO,67.3,,,,,1489.0,69.44,8.13,5.98,3.22,60662.0,47130.0,47130.0,0.65
2620,2019_20,Otterbein University,Westerville,OH,Bachelor's,NO,80.15,1167.0,590.0,563.0,24.0,2407.0,77.15,7.48,4.53,2.7,44695.0,32474.0,32474.0,0.66
2625,2019_20,Pontifical College Josephinum,Columbus,OH,Bachelor's,NO,69.23,,,,,63.0,66.67,1.59,19.05,6.35,40050.0,24182.0,24182.0,0.62
2628,2019_20,Rabbinical College Telshe,Wickliffe,OH,Bachelor's,NO,83.33,,,,,36.0,100.0,0.0,0.0,0.0,20200.0,13100.0,13100.0,0.19
2633,2019_20,Shawnee State University,Portsmouth,OH,Bachelor's,NO,,,,,,2981.0,85.94,4.76,0.7,0.77,19124.0,8265.0,14189.0,0.35
2638,2019_20,Franciscan University of Steubenville,Steubenville,OH,Bachelor's,NO,76.64,1215.0,620.0,575.0,26.0,2138.0,79.05,0.8,12.91,2.01,38525.0,28880.0,28880.0,0.77
2642,2019_20,Tiffin University,Tiffin,OH,Bachelor's,NO,68.9,,,,,1901.0,54.39,15.1,3.95,0.95,38783.0,26110.0,26110.0,0.39
2643,2019_20,University of Toledo,Toledo,OH,Bachelor's,NO,96.4,1142.0,560.0,560.0,23.0,14396.0,68.75,10.1,5.22,2.31,24920.0,10650.0,20010.0,0.5
2644,2019_20,Tri-State Bible College,South Point,OH,Bachelor's,NO,,,,,,25.0,48.0,40.0,4.0,8.0,,9100.0,9100.0,1.0
2647,2019_20,Union Institute & University,Cincinnati,OH,Bachelor's,NO,,,,,,604.0,34.93,17.55,31.29,1.32,27180.0,13256.0,13256.0,0.58
2650,2019_20,Ursuline College,Pepper Pike,OH,Bachelor's,NO,85.27,1044.0,521.0,509.0,20.0,633.0,60.19,22.91,1.58,2.53,43873.0,33440.0,33440.0,0.53
2652,2019_20,Walsh University,North Canton,OH,Bachelor's,NO,76.21,1128.0,530.0,553.0,23.0,1752.0,54.11,6.56,3.65,0.8,41609.0,31045.0,31045.0,0.65
2654,2019_20,Wilberforce University,Wilberforce,OH,Bachelor's,NO,39.05,880.0,397.0,392.0,17.0,537.0,1.12,97.95,0.0,0.0,23250.0,13250.0,13250.0,0.2
2655,2019_20,Wilmington College,Wilmington,OH,Bachelor's,NO,78.18,1063.0,515.0,530.0,21.0,1226.0,75.37,10.36,2.28,0.73,37559.0,26775.0,26775.0,0.55
2657,2019_20,Wittenberg University,Springfield,OH,Bachelor's,NO,91.3,1158.0,560.0,553.0,24.0,1525.0,77.7,9.38,3.87,0.98,52584.0,40280.0,40280.0,0.63
2658,2019_20,The College of Wooster,Wooster,OH,Bachelor's,NO,54.66,1282.0,630.0,635.0,28.0,1942.0,60.5,8.6,6.02,3.55,63962.0,52000.0,52000.0,0.77
2659,2019_20,Wright State University-Main Campus,Dayton,OH,Bachelor's,NO,95.45,1100.0,556.0,549.0,22.0,8651.0,73.41,11.5,3.85,3.09,22015.0,9578.0,18996.0,0.45
2660,2019_20,Wright State University-Lake Campus,Celina,OH,Bachelor's,NO,99.38,1083.0,480.0,448.0,21.0,1314.0,88.2,5.02,2.89,0.53,15475.0,6410.0,15828.0,0.38
2661,2019_20,Xavier University,Cincinnati,OH,Bachelor's,NO,76.37,1204.0,590.0,585.0,25.0,5009.0,75.66,9.3,5.65,2.91,54310.0,40450.0,40450.0,0.73
2662,2019_20,Youngstown State University,Youngstown,OH,Bachelor's,NO,67.39,1083.0,540.0,535.0,21.0,9705.0,75.41,8.28,4.25,1.32,18556.0,9279.0,9639.0,0.41
2663,2019_20,Bacone College,Muskogee,OK,Bachelor's,NO,72.01,875.0,471.0,403.0,16.0,275.0,9.82,9.45,2.18,1.45,35150.0,14700.0,14700.0,0.16
2664,2019_20,Oklahoma Wesleyan University,Bartlesville,OK,Bachelor's,NO,57.51,1057.0,515.0,520.0,21.0,864.0,62.04,8.45,5.32,0.12,39714.0,27996.0,27996.0,0.39
2665,2019_20,Southern Nazarene University,Bethany,OK,Bachelor's,NO,,,,,,1616.0,55.26,12.31,14.42,1.24,36767.0,25416.0,25416.0,0.55
2667,2019_20,Cameron University,Lawton,OK,Bachelor's,NO,,,,,,3466.0,47.84,12.46,14.8,1.82,15452.0,6450.0,15870.0,0.21
