,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
3125,2016_17,Mansfield University of Pennsylvania,Mansfield,PA,Bachelor's,NO,87.52,965.0,480.0,480.0,21.0,2052.0,81.38,9.8,3.46,0.78,22980.0,11908.0,21292.0,0.51
3126,2016_17,Marywood University,Scranton,PA,Bachelor's,NO,68.32,1030.0,510.0,520.0,,1831.0,78.59,2.57,6.39,2.29,45076.0,33000.0,33000.0,0.66
3130,2016_17,Mercyhurst University,Erie,PA,Bachelor's,NO,75.23,,,,,2366.0,60.99,5.54,4.78,1.35,47304.0,34580.0,34580.0,0.67
3131,2016_17,Messiah University,Mechanicsburg,PA,Bachelor's,NO,79.51,1150.0,570.0,575.0,26.0,2690.0,81.41,2.45,4.42,2.27,44824.0,33180.0,33180.0,0.76
3133,2016_17,Millersville University of Pennsylvania,Millersville,PA,Bachelor's,NO,69.48,1030.0,515.0,515.0,22.0,6867.0,75.67,8.68,8.8,2.71,24171.0,11494.0,20854.0,0.61
3134,2016_17,Misericordia University,Dallas,PA,Bachelor's,NO,74.44,1060.0,520.0,525.0,24.0,2148.0,88.31,2.75,3.49,1.21,42286.0,30740.0,30740.0,0.74
3136,2016_17,Moore College of Art and Design,Philadelphia,PA,Bachelor's,NO,57.14,,,,,368.0,55.16,22.01,5.98,4.35,54332.0,38301.0,38301.0,0.57
3137,2016_17,Moravian College,Bethlehem,PA,Bachelor's,NO,77.45,1021.0,505.0,505.0,23.0,1908.0,68.4,4.87,9.96,1.78,52257.0,40287.0,40287.0,0.69
3138,2016_17,Mount Aloysius College,Cresson,PA,Bachelor's,NO,58.58,946.0,470.0,480.0,20.0,1310.0,76.03,2.44,0.84,0.46,33534.0,21850.0,21850.0,0.38
3139,2016_17,Muhlenberg College,Allentown,PA,Bachelor's,NO,48.25,1241.0,610.0,615.0,28.0,2375.0,75.49,3.49,7.03,3.28,59588.0,48310.0,48310.0,0.83
3141,2016_17,Neumann University,Aston,PA,Bachelor's,NO,93.74,888.0,445.0,445.0,18.0,2177.0,53.42,22.78,4.73,1.47,39766.0,28580.0,28580.0,0.54
3148,2016_17,Pennsylvania State University-Penn State Erie-Behrend College,Erie,PA,Bachelor's,NO,87.85,1092.0,515.0,575.0,24.0,4338.0,77.99,3.23,2.7,3.53,30385.0,14828.0,22834.0,0.63
3151,2016_17,Pennsylvania State University-Penn State New Kensington,New Kensington,PA,Bachelor's,NO,82.57,1026.0,508.0,520.0,22.0,641.0,85.34,4.84,2.5,1.25,20408.0,13616.0,20496.0,0.49
3152,2016_17,Pennsylvania State University-Penn State Shenango,Sharon,PA,Bachelor's,NO,72.22,961.0,480.0,460.0,24.0,377.0,85.41,8.49,2.65,0.0,22573.0,13296.0,20042.0,0.32
3153,2016_17,Pennsylvania State University-Penn State Wilkes-Barre,Lehman,PA,Bachelor's,NO,82.79,991.0,480.0,515.0,19.0,436.0,84.17,4.13,4.82,1.83,20530.0,13540.0,20420.0,0.46
3154,2016_17,Pennsylvania State University-Penn State Scranton,Dunmore,PA,Bachelor's,NO,79.7,950.0,470.0,485.0,19.0,972.0,80.25,2.78,6.79,5.56,20651.0,14072.0,21506.0,0.39
3155,2016_17,Pennsylvania State University-Penn State Lehigh Valley,Center Valley,PA,Bachelor's,NO,86.65,1051.0,505.0,535.0,25.0,775.0,60.77,6.45,16.13,10.84,20402.0,14134.0,21568.0,0.57
3156,2016_17,Pennsylvania State University-Penn State Altoona,Altoona,PA,Bachelor's,NO,89.49,1008.0,490.0,515.0,22.0,3431.0,75.05,7.34,6.0,2.77,30033.0,14828.0,22834.0,0.67
3157,2016_17,Pennsylvania State University-Penn State Beaver,Monaca,PA,Bachelor's,NO,85.89,1030.0,498.0,528.0,23.0,669.0,76.68,9.72,4.48,2.39,23639.0,13678.0,20558.0,0.47
3158,2016_17,Pennsylvania State University-Penn State Berks,Reading,PA,Bachelor's,NO,87.01,992.0,485.0,505.0,22.0,2785.0,66.5,10.02,12.42,4.45,28214.0,14828.0,22834.0,0.56
3159,2016_17,Pennsylvania State University-Penn State Harrisburg,Middletown,PA,Bachelor's,NO,84.52,1077.0,495.0,575.0,25.0,4109.0,54.32,10.0,6.62,9.1,28621.0,14828.0,22834.0,0.63
3160,2016_17,Pennsylvania State University-Penn State Brandywine,Media,PA,Bachelor's,NO,82.63,974.0,475.0,495.0,22.0,1284.0,60.28,15.89,5.84,12.38,20417.0,14134.0,21568.0,0.43
3163,2016_17,Pennsylvania State University-Penn State Hazleton,Hazleton,PA,Bachelor's,NO,81.94,1024.0,505.0,510.0,24.0,803.0,61.64,11.33,18.18,3.99,25894.0,14072.0,21506.0,0.51
3164,2016_17,Pennsylvania State University-Main Campus,University Park,PA,Bachelor's,NO,56.4,1202.0,580.0,615.0,27.0,40891.0,67.35,4.15,6.05,6.36,34777.0,17900.0,32382.0,0.86
3165,2016_17,Pennsylvania State University-Penn State Greater Allegheny,McKeesport,PA,Bachelor's,NO,85.69,989.0,480.0,505.0,22.0,530.0,60.19,21.32,5.09,5.66,23750.0,13666.0,20546.0,0.39
3167,2016_17,Pennsylvania State University-Penn State Abington,Abington,PA,Bachelor's,NO,82.45,1009.0,475.0,525.0,24.0,3503.0,47.87,13.5,10.36,16.73,20558.0,14172.0,21742.0,0.47
3168,2016_17,Pennsylvania State University-Penn State Schuylkill,Schuylkill Haven,PA,Bachelor's,NO,75.59,934.0,465.0,470.0,20.0,707.0,68.74,16.97,8.2,1.41,24190.0,14072.0,21506.0,0.39
3169,2016_17,Pennsylvania State University-Penn State York,York,PA,Bachelor's,NO,83.28,1057.0,515.0,550.0,21.0,977.0,59.16,6.24,7.57,5.94,20338.0,14134.0,21568.0,0.5
3170,2016_17,Peirce College,Philadelphia,PA,Bachelor's,NO,,,,,,1484.0,18.94,69.14,8.09,2.16,19035.0,14472.0,14472.0,0.21
3176,2016_17,Pennsylvania College of Art and Design,Lancaster,PA,Bachelor's,NO,44.52,,,,,232.0,69.4,7.76,4.31,4.74,32046.0,23800.0,23800.0,0.46
3177,2016_17,University of Pennsylvania,Philadelphia,PA,Bachelor's,NO,9.44,1481.0,725.0,750.0,34.0,10698.0,44.79,7.48,10.2,19.77,66800.0,51464.0,51464.0,0.95
3178,2016_17,Jefferson (Philadelphia University + Thomas Jefferson University),Philadelphia,PA,Bachelor's,NO,60.68,1052.0,520.0,525.0,23.0,2675.0,54.77,16.67,8.64,4.75,53128.0,37950.0,37950.0,0.58
3179,2016_17,The University of the Arts,Philadelphia,PA,Bachelor's,NO,76.79,1033.0,530.0,495.0,23.0,1693.0,61.19,14.71,9.39,2.72,55357.0,41464.0,41464.0,0.62
3180,2016_17,Cairn University-Langhorne,Langhorne,PA,Bachelor's,NO,97.93,1027.0,517.0,510.0,22.0,725.0,71.03,13.24,7.86,3.86,35911.0,25246.0,25246.0,0.61
3182,2016_17,University of the Sciences,Philadelphia,PA,Bachelor's,NO,59.74,1165.0,570.0,595.0,26.0,1340.0,42.01,6.19,4.25,36.72,54708.0,38850.0,38850.0,0.7
3184,2016_17,University of Pittsburgh-Bradford,Bradford,PA,Bachelor's,NO,52.6,982.0,485.0,495.0,21.0,1435.0,68.43,12.68,5.37,2.16,25788.0,13608.0,24630.0,0.5
3185,2016_17,University of Pittsburgh-Greensburg,Greensburg,PA,Bachelor's,NO,74.93,1024.0,510.0,508.0,23.0,1517.0,75.94,6.0,5.93,4.48,24750.0,13618.0,24640.0,0.58
3186,2016_17,University of Pittsburgh-Johnstown,Johnstown,PA,Bachelor's,NO,74.26,1027.0,500.0,520.0,23.0,2765.0,84.81,3.98,1.52,1.59,25747.0,13624.0,24646.0,0.53
3187,2016_17,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,PA,Bachelor's,NO,55.41,1298.0,635.0,650.0,30.0,18920.0,72.58,5.3,3.48,9.89,32191.0,18618.0,29758.0,0.81
3194,2016_17,Point Park University,Pittsburgh,PA,Bachelor's,NO,70.86,1014.0,510.0,490.0,23.0,3207.0,71.69,14.09,2.62,1.53,40466.0,29030.0,29030.0,0.58
3202,2016_17,Robert Morris University,Moon Township,PA,Bachelor's,NO,79.84,1050.0,515.0,525.0,24.0,4371.0,72.71,6.38,2.33,1.1,42015.0,28250.0,28250.0,0.61
3204,2016_17,Rosemont College,Rosemont,PA,Bachelor's,NO,69.09,899.0,455.0,455.0,18.0,616.0,38.31,39.45,6.66,3.41,47467.0,19480.0,19480.0,0.48
3205,2016_17,Saint Francis University,Loretto,PA,Bachelor's,NO,67.36,1069.0,525.0,535.0,24.0,1706.0,82.83,5.92,1.29,1.64,45815.0,33344.0,33344.0,0.67
3206,2016_17,Saint Joseph's University,Philadelphia,PA,Bachelor's,NO,77.93,1147.0,565.0,575.0,26.0,5274.0,78.59,6.39,6.18,2.52,58337.0,43020.0,43020.0,0.8
3207,2016_17,Saint Vincent College,Latrobe,PA,Bachelor's,NO,65.87,1055.0,525.0,525.0,23.0,1609.0,85.02,5.03,2.8,1.62,45367.0,33426.0,33426.0,0.73
3210,2016_17,University of Scranton,Scranton,PA,Bachelor's,NO,74.55,1137.0,555.0,570.0,26.0,3757.0,80.57,1.92,9.21,2.58,56578.0,42162.0,42162.0,0.79
3211,2016_17,Seton Hill University,Greensburg,PA,Bachelor's,NO,60.87,,,,,1573.0,81.56,7.5,3.56,1.02,45122.0,33520.0,33520.0,0.56
3215,2016_17,Shippensburg University of Pennsylvania,Shippensburg,PA,Bachelor's,NO,88.31,970.0,480.0,490.0,21.0,5837.0,76.67,11.17,5.29,1.63,24473.0,11452.0,19542.0,0.56
3216,2016_17,Slippery Rock University of Pennsylvania,Slippery Rock,PA,Bachelor's,NO,69.49,998.0,495.0,505.0,21.0,7546.0,85.82,5.29,2.29,0.78,23095.0,9862.0,13716.0,0.68
3222,2016_17,Susquehanna University,Selinsgrove,PA,Bachelor's,NO,67.7,,,,,2138.0,79.89,6.78,6.22,1.96,55214.0,43720.0,43720.0,0.74
3223,2016_17,Swarthmore College,Swarthmore,PA,Bachelor's,NO,12.8,1421.0,703.0,715.0,32.0,1540.0,42.27,6.69,12.6,16.23,64363.0,49104.0,49104.0,0.94
3225,2016_17,Talmudical Yeshiva of Philadelphia,Philadelphia,PA,Bachelor's,NO,81.63,,,,,124.0,96.77,0.0,0.0,0.0,18850.0,8600.0,8600.0,0.59
3226,2016_17,Temple University,Philadelphia,PA,Bachelor's,NO,52.19,,,,,28709.0,56.07,12.64,6.24,11.29,30166.0,16274.0,27266.0,0.71
3228,2016_17,Thiel College,Greenville,PA,Bachelor's,NO,74.23,927.0,460.0,465.0,20.0,851.0,75.44,13.75,2.12,2.35,43137.0,29740.0,29740.0,0.42
3229,2016_17,Thomas Jefferson University,Philadelphia,PA,Bachelor's,NO,,,,,,692.0,66.91,8.24,0.43,10.12,,,,
3236,2016_17,Ursinus College,Collegeville,PA,Bachelor's,NO,82.42,,,,,1540.0,74.48,6.49,6.56,4.42,62734.0,49370.0,49370.0,0.78
3237,2016_17,University of Valley Forge,Phoenixville,PA,Bachelor's,NO,78.71,,,,,742.0,54.31,17.12,17.92,1.21,32188.0,20694.0,20694.0,0.39
3240,2016_17,Villanova University,Villanova,PA,Bachelor's,NO,43.5,1350.0,650.0,670.0,31.0,6862.0,75.04,4.88,7.4,7.05,62583.0,49280.0,49280.0,0.9
3243,2016_17,Washington & Jefferson College,Washington,PA,Bachelor's,NO,47.32,,,,,1373.0,78.08,4.81,3.93,2.11,55751.0,44900.0,44900.0,0.76
3244,2016_17,Waynesburg University,Waynesburg,PA,Bachelor's,NO,93.71,984.0,485.0,480.0,22.0,1390.0,90.72,4.03,1.51,0.5,32709.0,22800.0,22800.0,0.6
3246,2016_17,West Chester University of Pennsylvania,West Chester,PA,Bachelor's,NO,64.48,1061.0,525.0,535.0,23.0,14131.0,76.45,11.39,5.56,2.24,24942.0,9720.0,20812.0,0.7
3249,2016_17,Westminster College,New Wilmington,PA,Bachelor's,NO,73.87,1057.0,525.0,525.0,23.0,1158.0,71.76,5.09,1.38,1.21,45877.0,35210.0,35210.0,0.71
3252,2016_17,Widener University,Chester,PA,Bachelor's,NO,69.73,1040.0,505.0,525.0,24.0,3331.0,70.31,12.01,4.98,3.99,55342.0,42870.0,42870.0,0.57
3253,2016_17,Wilkes University,Wilkes-Barre,PA,Bachelor's,NO,75.92,1022.0,498.0,515.0,23.0,2418.0,72.46,4.55,6.91,2.73,47697.0,33568.0,33568.0,0.62
3254,2016_17,Wilson College,Chambersburg,PA,Bachelor's,NO,57.71,936.0,450.0,470.0,23.0,643.0,68.43,5.44,4.67,1.24,36597.0,24430.0,24430.0,0.59
3255,2016_17,Yeshivath Beth Moshe,Scranton,PA,Bachelor's,NO,,,,,,44.0,100.0,0.0,0.0,0.0,16020.0,8950.0,8950.0,0.15
3256,2016_17,York College of Pennsylvania,York,PA,Bachelor's,NO,61.02,1042.0,515.0,525.0,23.0,4154.0,81.68,4.74,5.97,1.97,29644.0,18780.0,18780.0,0.61
3258,2016_17,Brown University,Providence,RI,Bachelor's,NO,9.31,1459.0,730.0,740.0,33.0,6580.0,43.4,6.52,11.67,14.1,65380.0,51366.0,51366.0,0.96
3259,2016_17,Bryant University,Smithfield,RI,Bachelor's,NO,67.32,,,,,3443.0,74.59,3.86,6.71,4.04,56147.0,40962.0,40962.0,0.77
3260,2016_17,Johnson & Wales University-Providence,Providence,RI,Bachelor's,NO,88.4,,,,,8116.0,55.41,12.84,11.73,1.06,45407.0,30746.0,30746.0,0.62
3264,2016_17,Providence College,Providence,RI,Bachelor's,NO,55.03,1145.0,560.0,575.0,26.0,3944.0,76.6,4.11,9.41,1.04,60139.0,46970.0,46970.0,0.83
3265,2016_17,Rhode Island College,Providence,RI,Bachelor's,NO,74.69,903.0,455.0,450.0,18.0,7224.0,61.12,8.93,17.34,3.0,15630.0,8206.0,19867.0,0.47
3267,2016_17,University of Rhode Island,Kingston,RI,Bachelor's,NO,72.76,1081.0,530.0,540.0,25.0,13788.0,72.07,5.09,9.62,3.3,27552.0,12884.0,28874.0,0.63
3268,2016_17,Rhode Island School of Design,Providence,RI,Bachelor's,NO,34.12,1214.0,605.0,605.0,27.0,1999.0,32.17,2.6,8.4,19.56,64578.0,47110.0,47110.0,0.9
3269,2016_17,Roger Williams University,Bristol,RI,Bachelor's,NO,79.26,,,,,4627.0,75.75,2.74,6.51,1.34,49344.0,32100.0,32100.0,0.64
3270,2016_17,Salve Regina University,Newport,RI,Bachelor's,NO,68.36,,,,,2090.0,81.72,1.82,5.89,1.0,52378.0,37820.0,37820.0,0.68
3273,2016_17,Northpoint Bible College,Haverhill,MA,Bachelor's,NO,,,,,,326.0,63.5,8.59,16.87,1.53,24063.0,11510.0,11510.0,0.53
3275,2016_17,Allen University,Columbia,SC,Bachelor's,NO,,,,,,600.0,1.0,97.83,1.0,0.0,22625.0,13140.0,13140.0,0.18
3276,2016_17,Anderson University,Anderson,SC,Bachelor's,NO,53.92,1065.0,528.0,510.0,24.0,2749.0,83.16,7.38,3.38,0.51,39014.0,25880.0,25880.0,0.53
3277,2016_17,Charleston Southern University,Charleston,SC,Bachelor's,NO,60.6,1021.0,510.0,500.0,22.0,3190.0,61.72,25.92,3.61,1.66,36060.0,24140.0,24140.0,0.36
3279,2016_17,Benedict College,Columbia,SC,Bachelor's,NO,,,,,,2281.0,0.13,99.17,0.22,0.35,30565.0,19566.0,19566.0,0.22
3280,2016_17,Bob Jones University,Greenville,SC,Bachelor's,NO,87.37,1068.0,545.0,510.0,23.0,2387.0,77.42,1.63,5.74,1.68,23856.0,15550.0,15550.0,0.63
3281,2016_17,Southern Wesleyan University,Central,SC,Bachelor's,NO,55.02,,,,,1340.0,60.6,25.45,4.33,0.15,32974.0,24110.0,24110.0,0.6
3283,2016_17,College of Charleston,Charleston,SC,Bachelor's,NO,84.13,1111.0,550.0,545.0,25.0,10033.0,79.03,7.76,5.22,2.12,27495.0,11805.0,29963.0,0.69
3286,2016_17,Citadel Military College of South Carolina,Charleston,SC,Bachelor's,NO,82.29,1052.0,525.0,530.0,23.0,2693.0,76.01,9.13,6.57,2.15,27030.0,11734.0,32812.0,0.69
3287,2016_17,Claflin University,Orangeburg,SC,Bachelor's,NO,41.82,900.0,450.0,440.0,19.0,1904.0,1.47,90.76,1.94,0.95,30584.0,16158.0,16158.0,0.56
3288,2016_17,Clemson University,Clemson,SC,Bachelor's,NO,50.54,1269.0,610.0,635.0,29.0,18395.0,83.1,6.83,3.51,2.41,27722.0,14708.0,34590.0,0.81
3290,2016_17,Coker University,Hartsville,SC,Bachelor's,NO,58.66,959.0,480.0,490.0,20.0,1084.0,56.46,30.35,2.86,0.37,36370.0,27624.0,27624.0,0.48
3291,2016_17,Columbia International University,Columbia,SC,Bachelor's,NO,35.71,1067.0,535.0,529.0,23.0,491.0,73.32,11.41,4.07,2.04,33958.0,21490.0,21490.0,0.74
3292,2016_17,Columbia College,Columbia,SC,Bachelor's,NO,87.07,972.0,480.0,465.0,21.0,1452.0,55.3,32.99,3.99,0.62,39976.0,28900.0,28900.0,0.5
3293,2016_17,Converse College,Spartanburg,SC,Bachelor's,NO,60.41,1048.0,525.0,495.0,23.0,864.0,67.13,8.68,4.4,0.58,30434.0,17000.0,17000.0,0.55
3295,2016_17,Erskine College,Due West,SC,Bachelor's,NO,75.87,1028.0,505.0,505.0,23.0,610.0,53.28,10.66,3.11,1.48,49710.0,34560.0,34560.0,0.63
3298,2016_17,Francis Marion University,Florence,SC,Bachelor's,NO,61.56,927.0,465.0,455.0,20.0,3221.0,47.44,44.05,2.08,1.24,19112.0,10428.0,20308.0,0.4
3299,2016_17,Furman University,Greenville,SC,Bachelor's,NO,67.76,,,,,2775.0,78.31,5.48,4.68,1.55,60326.0,47164.0,47164.0,0.84
3304,2016_17,Lander University,Greenwood,SC,Bachelor's,NO,61.75,964.0,490.0,495.0,20.0,2658.0,59.41,29.01,1.58,0.41,22037.0,11200.0,20800.0,0.43
3305,2016_17,Limestone University,Gaffney,SC,Bachelor's,NO,47.65,1004.0,500.0,520.0,21.0,2801.0,44.2,46.38,3.32,0.46,38714.0,23900.0,23900.0,0.33
3306,2016_17,Medical University of South Carolina,Charleston,SC,Bachelor's,NO,,,,,,306.0,74.51,7.84,3.27,2.61,,,,
3308,2016_17,Morris College,Sumter,SC,Bachelor's,NO,,,,,,754.0,0.0,98.41,0.53,0.13,23065.0,13045.0,13045.0,0.22
3309,2016_17,Newberry College,Newberry,SC,Bachelor's,NO,59.65,943.0,460.0,475.0,20.0,1063.0,56.44,26.06,4.14,0.66,39896.0,25600.0,25600.0,0.44
3310,2016_17,North Greenville University,Tigerville,SC,Bachelor's,NO,59.12,1119.0,525.0,585.0,25.0,2157.0,79.09,8.53,2.87,0.65,30987.0,17594.0,17594.0,0.57
3313,2016_17,Presbyterian College,Clinton,SC,Bachelor's,NO,59.83,1118.0,550.0,555.0,25.0,950.0,76.42,13.05,2.84,0.84,49380.0,37142.0,37142.0,0.62
3314,2016_17,University of South Carolina Aiken,Aiken,SC,Bachelor's,NO,66.92,986.0,485.0,480.0,21.0,3122.0,58.01,26.81,4.29,1.02,21724.0,10196.0,20102.0,0.42
3315,2016_17,University of South Carolina Beaufort,Bluffton,SC,Bachelor's,NO,65.13,980.0,470.0,465.0,21.0,1987.0,58.03,22.45,6.74,1.06,21321.0,10166.0,20630.0,0.24
3316,2016_17,University of South Carolina-Columbia,Columbia,SC,Bachelor's,NO,68.14,1228.0,605.0,605.0,28.0,24970.0,76.98,9.15,4.42,2.77,26362.0,11454.0,30882.0,0.73
3321,2016_17,Coastal Carolina University,Conway,SC,Bachelor's,NO,61.18,1030.0,500.0,510.0,23.0,9460.0,67.19,20.34,4.39,0.52,23038.0,10876.0,25120.0,0.42
3322,2016_17,South Carolina State University,Orangeburg,SC,Bachelor's,NO,86.23,766.0,395.0,382.0,16.0,2499.0,2.32,96.0,0.48,0.44,29029.0,10420.0,20500.0,0.38
3323,2016_17,University of South Carolina-Upstate,Spartanburg,SC,Bachelor's,NO,54.63,964.0,475.0,475.0,21.0,5030.0,54.95,29.64,5.47,2.7,22195.0,11190.0,22188.0,0.42
3331,2016_17,Voorhees College,Denmark,SC,Bachelor's,NO,79.03,,,,,415.0,1.69,92.53,1.2,0.24,25711.0,12630.0,12630.0,0.26
3333,2016_17,Winthrop University,Rock Hill,SC,Bachelor's,NO,68.5,1039.0,515.0,508.0,23.0,4790.0,57.72,30.35,5.05,1.21,26666.0,14810.0,28390.0,0.58
3334,2016_17,Wofford College,Spartanburg,SC,Bachelor's,NO,70.11,1185.0,575.0,585.0,27.0,1675.0,80.3,7.64,3.52,2.63,53305.0,40245.0,40245.0,0.8
3336,2016_17,Augustana University,Sioux Falls,SD,Bachelor's,NO,69.13,1174.0,525.0,555.0,26.0,1613.0,83.51,2.23,2.79,0.87,39628.0,30944.0,30944.0,0.71
3338,2016_17,Black Hills State University,Spearfish,SD,Bachelor's,NO,79.76,1009.0,505.0,485.0,22.0,2770.0,81.59,1.34,5.42,0.72,19029.0,8004.0,10920.0,0.39
3339,2016_17,Dakota State University,Madison,SD,Bachelor's,NO,82.63,1029.0,505.0,508.0,22.0,1936.0,83.21,4.08,3.82,1.7,19017.0,8927.0,11843.0,0.39
3340,2016_17,Dakota Wesleyan University,Mitchell,SD,Bachelor's,NO,72.67,1005.0,430.0,475.0,22.0,781.0,89.24,1.02,3.2,0.51,35694.0,26050.0,26050.0,0.48
3345,2016_17,Mount Marty University,Yankton,SD,Bachelor's,NO,64.69,990.0,,,21.0,574.0,81.36,4.53,7.32,0.87,36503.0,25380.0,25380.0,0.48
3349,2016_17,Northern State University,Aberdeen,SD,Bachelor's,NO,81.39,969.0,465.0,495.0,21.0,1537.0,81.2,1.63,3.45,0.91,18612.0,7887.0,10800.0,0.46
3351,2016_17,Presentation College,Aberdeen,SD,Bachelor's,NO,98.52,944.0,447.0,475.0,20.0,809.0,68.6,13.84,7.79,2.1,30710.0,19090.0,19090.0,0.4
3353,2016_17,South Dakota School of Mines and Technology,Rapid City,SD,Bachelor's,NO,84.5,1201.0,560.0,605.0,27.0,2353.0,83.72,1.61,5.06,1.15,23570.0,11160.0,15320.0,0.48
3354,2016_17,South Dakota State University,Brookings,SD,Bachelor's,NO,90.76,1069.0,510.0,515.0,23.0,9767.0,87.2,1.88,2.16,0.91,25761.0,8172.0,11403.0,0.53
3356,2016_17,University of Sioux Falls,Sioux Falls,SD,Bachelor's,NO,91.49,1050.0,535.0,525.0,23.0,1207.0,86.99,4.56,0.5,1.24,37037.0,27160.0,27160.0,0.53
3361,2016_17,University of South Dakota,Vermillion,SD,Bachelor's,NO,88.13,1050.0,525.0,520.0,23.0,6153.0,83.78,3.3,3.59,1.22,20806.0,8457.0,11688.0,0.55
3363,2016_17,American Baptist College,Nashville,TN,Bachelor's,NO,,,,,,139.0,1.44,89.21,2.16,0.72,24681.0,10074.0,10074.0,0.21
3367,2016_17,Austin Peay State University,Clarksville,TN,Bachelor's,NO,88.86,1010.0,516.0,513.0,22.0,9116.0,61.25,21.42,6.55,1.5,20429.0,7689.0,22929.0,0.38
3368,2016_17,Baptist Health Sciences University,Memphis,TN,Bachelor's,NO,53.61,1065.0,,,23.0,1057.0,49.76,44.18,2.08,2.08,20219.0,11204.0,11204.0,0.72
3369,2016_17,Belmont University,Nashville,TN,Bachelor's,NO,81.04,1185.0,580.0,565.0,27.0,6232.0,80.22,4.8,4.96,2.34,47120.0,31390.0,31390.0,0.7
3370,2016_17,Bethel University,McKenzie,TN,Bachelor's,NO,66.52,930.0,453.0,475.0,20.0,4068.0,51.6,39.63,1.52,0.34,28832.0,15764.0,15764.0,0.35
3371,2016_17,Bryan College-Dayton,Dayton,TN,Bachelor's,NO,41.79,1099.0,599.0,554.0,24.0,964.0,81.12,6.22,4.05,0.73,33413.0,24450.0,24450.0,0.58
3372,2016_17,Carson-Newman University,Jefferson City,TN,Bachelor's,NO,63.29,1058.0,480.0,500.0,23.0,1748.0,82.38,8.07,2.57,0.57,37376.0,26360.0,26360.0,0.49
3374,2016_17,Christian Brothers University,Memphis,TN,Bachelor's,NO,52.24,1125.0,,,25.0,1440.0,40.76,27.71,7.71,6.04,39669.0,30860.0,30860.0,0.51
3381,2016_17,Cumberland University,Lebanon,TN,Bachelor's,NO,48.91,988.0,455.0,475.0,21.0,1369.0,59.53,13.08,2.99,1.31,34946.0,21210.0,21210.0,0.55
3382,2016_17,Lipscomb University,Nashville,TN,Bachelor's,NO,60.85,1142.0,569.0,560.0,25.0,2980.0,76.04,6.98,6.24,3.09,42170.0,29756.0,29756.0,0.58
3386,2016_17,East Tennessee State University,Johnson City,TN,Bachelor's,NO,91.64,1069.0,505.0,520.0,23.0,10709.0,82.11,6.34,2.24,1.34,22439.0,8341.0,25573.0,0.4
3390,2016_17,Fisk University,Nashville,TN,Bachelor's,NO,78.46,926.0,480.0,435.0,20.0,723.0,0.55,83.26,1.38,0.14,38085.0,21480.0,21480.0,0.44
3391,2016_17,Welch College,Gallatin,TN,Bachelor's,NO,,,,,,238.0,84.45,8.4,3.36,1.68,30647.0,17920.0,17920.0,0.41
3392,2016_17,Freed-Hardeman University,Henderson,TN,Bachelor's,NO,96.33,1098.0,519.0,477.0,24.0,1297.0,80.26,2.16,1.85,2.39,33653.0,21500.0,21500.0,0.57
3400,2016_17,Johnson University,Knoxville,TN,Bachelor's,NO,96.46,1025.0,540.0,560.0,22.0,842.0,87.05,2.97,2.38,0.12,22804.0,13950.0,13950.0,0.56
3402,2016_17,King University,Bristol,TN,Bachelor's,NO,51.41,,,,,2259.0,82.16,5.93,2.74,0.58,37782.0,27276.0,27276.0,0.45
3404,2016_17,Lane College,Jackson,TN,Bachelor's,NO,50.27,740.0,,,15.0,1427.0,0.42,83.81,0.28,0.14,20154.0,10280.0,10280.0,0.2
3405,2016_17,Le Moyne-Owen College,Memphis,TN,Bachelor's,NO,100.0,760.0,,,16.0,959.0,0.0,98.75,0.1,0.0,16882.0,10880.0,10880.0,0.14
3406,2016_17,Lee University,Cleveland,TN,Bachelor's,NO,87.22,1107.0,535.0,515.0,25.0,4261.0,80.08,5.52,2.68,0.92,28577.0,15770.0,15770.0,0.5
3407,2016_17,Lincoln Memorial University,Harrogate,TN,Bachelor's,NO,50.2,1008.0,500.0,500.0,22.0,1616.0,85.02,5.14,1.67,1.36,35102.0,21050.0,21050.0,0.64
3409,2016_17,Martin Methodist College,Pulaski,TN,Bachelor's,NO,,,,,,933.0,72.13,11.9,2.47,0.64,33236.0,23708.0,23708.0,0.43
3410,2016_17,Maryville College,Maryville,TN,Bachelor's,NO,57.79,1087.0,505.0,505.0,24.0,1177.0,75.11,12.66,3.65,1.02,46000.0,33524.0,33524.0,0.55
3414,2016_17,Memphis College of Art,Memphis,TN,Bachelor's,NO,39.18,957.0,530.0,485.0,20.0,337.0,54.3,32.64,6.82,1.19,42289.0,31700.0,31700.0,0.57
3416,2016_17,University of Memphis,Memphis,TN,Bachelor's,NO,56.68,1011.0,525.0,505.0,22.0,15962.0,48.93,37.44,4.7,3.16,21761.0,9125.0,20837.0,0.42
3418,2016_17,Middle Tennessee State University,Murfreesboro,TN,Bachelor's,NO,68.61,1030.0,535.0,520.0,22.0,18998.0,63.68,21.39,4.8,2.94,20186.0,8280.0,25416.0,0.43
3427,2016_17,O'More College of Design,Franklin,TN,Bachelor's,NO,69.03,950.0,,,20.0,159.0,83.65,7.55,1.26,1.89,38730.0,28176.0,28176.0,0.39
