,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
2824,2017_18,University of Central Oklahoma,Edmond,OK,Bachelor's,NO,75.52,1085.0,,,22.0,14267.0,56.14,9.09,10.18,3.65,20317.0,7100.0,17447.0,0.38
2827,2017_18,East Central University,Ada,OK,Bachelor's,NO,48.02,1045.0,525.0,525.0,21.0,2860.0,57.13,3.85,5.77,0.31,15324.0,6600.0,15720.0,0.33
2832,2017_18,Randall University,Moore,OK,Bachelor's,NO,40.57,1010.0,,,20.0,300.0,43.33,10.0,27.33,1.0,23988.0,13640.0,13640.0,0.24
2833,2017_18,Langston University,Langston,OK,Bachelor's,NO,,,,,,2012.0,5.42,70.33,2.19,0.35,20184.0,5936.0,13286.0,0.09
2836,2017_18,Northeastern State University,Tahlequah,OK,Bachelor's,NO,95.69,1083.0,488.0,485.0,22.0,6401.0,46.98,4.17,6.06,2.19,16337.0,6327.0,14022.0,0.32
2840,2017_18,Northwestern Oklahoma State University,Alva,OK,Bachelor's,NO,83.04,1025.0,,,20.0,1736.0,64.98,7.66,9.56,0.46,15057.0,7066.0,14183.0,0.28
2842,2017_18,Oklahoma Christian University,Edmond,OK,Bachelor's,NO,62.81,1146.0,560.0,545.0,24.0,1883.0,72.81,7.86,6.96,3.13,32471.0,21670.0,21670.0,0.54
2843,2017_18,University of Oklahoma-Health Sciences Center,Oklahoma City,OK,Bachelor's,NO,,,,,,786.0,67.3,3.05,9.29,5.85,,,,
2844,2017_18,Oklahoma Panhandle State University,Goodwell,OK,Bachelor's,NO,,,,,,1020.0,51.67,8.63,25.49,0.88,17335.0,6196.0,6196.0,0.14
2845,2017_18,Oklahoma State University-Main Campus,Stillwater,OK,Bachelor's,NO,74.28,1206.0,585.0,580.0,25.0,20743.0,67.73,4.59,7.54,1.79,22868.0,8738.0,23776.0,0.62
2847,2017_18,Oklahoma Baptist University,Shawnee,OK,Bachelor's,NO,64.72,1126.0,540.0,515.0,23.0,1852.0,68.63,5.18,2.05,1.13,37623.0,26840.0,26840.0,0.59
2849,2017_18,Oklahoma City University,Oklahoma City,OK,Bachelor's,NO,71.7,1219.0,610.0,585.0,26.0,1692.0,62.23,5.67,9.75,2.36,45913.0,30726.0,30726.0,0.63
2850,2017_18,University of Oklahoma-Norman Campus,Norman,OK,Bachelor's,NO,74.0,1254.0,635.0,630.0,26.0,21536.0,60.88,4.69,9.6,6.33,27205.0,11538.0,26919.0,0.67
2852,2017_18,Oral Roberts University,Tulsa,OK,Bachelor's,NO,93.34,1133.0,560.0,540.0,23.0,3068.0,43.9,13.36,13.2,2.41,39032.0,26792.0,26792.0,0.57
2854,2017_18,Rogers State University,Claremore,OK,Bachelor's,NO,,,,,,3216.0,56.84,4.32,6.13,1.59,18916.0,6870.0,15210.0,0.17
2857,2017_18,University of Science and Arts of Oklahoma,Chickasha,OK,Bachelor's,NO,52.14,1063.0,448.0,465.0,22.0,852.0,58.45,4.23,10.09,0.59,17184.0,7200.0,17550.0,0.31
2860,2017_18,Southeastern Oklahoma State University,Durant,OK,Bachelor's,NO,72.4,1045.0,,,21.0,2937.0,52.47,5.58,6.37,0.48,15351.0,6750.0,15390.0,0.27
2861,2017_18,Southwestern Christian University,Bethany,OK,Bachelor's,NO,77.04,957.0,501.0,482.0,18.0,610.0,45.74,17.7,9.02,0.66,21047.0,13880.0,13880.0,0.25
2862,2017_18,Southwestern Oklahoma State University,Weatherford,OK,Bachelor's,NO,91.97,1065.0,,,21.0,4358.0,61.86,4.11,11.2,1.86,18868.0,7005.0,13905.0,0.31
2865,2017_18,University of Tulsa,Tulsa,OK,Bachelor's,NO,38.95,1335.0,655.0,640.0,29.0,3316.0,56.76,5.31,6.42,5.22,56173.0,41509.0,41509.0,0.69
2873,2017_18,The Art Institute of Portland,Portland,OR,Bachelor's,NO,,,,,,488.0,25.41,3.07,14.96,4.1,28033.0,17410.0,17410.0,0.23
2882,2017_18,Concordia University-Portland,Portland,OR,Bachelor's,NO,48.64,1048.0,525.0,510.0,21.0,1353.0,62.08,4.95,2.37,7.1,39880.0,30270.0,30270.0,0.48
2885,2017_18,Eastern Oregon University,La Grande,OR,Bachelor's,NO,97.73,1043.0,520.0,515.0,21.0,2526.0,72.49,2.3,10.37,1.62,20442.0,8362.0,19682.0,0.31
2887,2017_18,New Hope Christian College-Eugene,Eugene,OR,Bachelor's,NO,81.82,,,,,85.0,60.0,14.12,9.41,2.35,23980.0,14830.0,14830.0,0.14
2888,2017_18,George Fox University,Newberg,OR,Bachelor's,NO,81.89,1167.0,590.0,570.0,24.0,2678.0,69.79,1.64,12.25,4.0,46653.0,35016.0,35016.0,0.72
2891,2017_18,Lewis & Clark College,Portland,OR,Bachelor's,NO,71.37,1330.0,665.0,635.0,29.0,2021.0,64.42,2.77,11.63,5.84,61382.0,46988.0,46988.0,0.8
2892,2017_18,Linfield University-McMinnville Campus,McMinnville,OR,Bachelor's,NO,80.77,1126.0,560.0,555.0,23.0,1503.0,59.02,2.0,16.63,5.12,54479.0,41682.0,41682.0,0.78
2895,2017_18,Marylhurst University,Marylhurst,OR,Bachelor's,NO,,,,,,324.0,62.04,3.4,8.95,2.78,,,,0.71
2898,2017_18,Mount Angel Seminary,Saint Benedict,OR,Bachelor's,NO,77.78,,,,,53.0,24.53,0.0,45.28,11.32,,21404.0,21404.0,0.33
2900,2017_18,Multnomah University,Portland,OR,Bachelor's,NO,65.07,,,,,383.0,73.89,3.39,7.83,2.35,36905.0,24680.0,24680.0,0.32
2902,2017_18,Bushnell University,Eugene,OR,Bachelor's,NO,68.8,1028.0,521.0,510.0,20.0,571.0,72.68,4.9,6.83,2.1,38108.0,28680.0,28680.0,0.55
2903,2017_18,Oregon Health & Science University,Portland,OR,Bachelor's,NO,,,,,,776.0,71.13,0.64,13.14,5.15,,,,
2904,2017_18,Oregon Institute of Technology,Klamath Falls,OR,Bachelor's,NO,61.42,1141.0,570.0,565.0,24.0,3543.0,69.66,2.06,10.53,6.21,22466.0,9982.0,28367.0,0.45
2905,2017_18,Oregon College of Art and Craft,Portland,OR,Bachelor's,NO,97.37,,,,,107.0,71.03,1.87,12.15,0.93,45030.0,33200.0,33200.0,0.55
2906,2017_18,Oregon State University,Corvallis,OR,Bachelor's,NO,78.84,1197.0,595.0,590.0,25.0,24921.0,64.21,1.3,9.71,7.65,26121.0,10797.0,29457.0,0.65
2907,2017_18,University of Oregon,Eugene,OR,Bachelor's,NO,82.81,1193.0,595.0,580.0,25.0,19163.0,58.24,2.23,11.99,5.7,24570.0,11931.0,34611.0,0.72
2908,2017_18,Pacific Northwest College of Art,Portland,OR,Bachelor's,NO,94.74,,,,,409.0,52.08,1.71,7.33,4.4,49411.0,36440.0,36440.0,0.31
2909,2017_18,Pacific University,Forest Grove,OR,Bachelor's,NO,84.49,1180.0,585.0,580.0,25.0,1809.0,50.75,2.1,13.82,12.22,55606.0,42594.0,42594.0,0.64
2916,2017_18,Portland State University,Portland,OR,Bachelor's,NO,92.44,1105.0,560.0,545.0,22.0,18585.0,54.93,3.61,14.38,9.27,20322.0,8783.0,26130.0,0.49
2917,2017_18,University of Portland,Portland,OR,Bachelor's,NO,69.54,1239.0,620.0,610.0,26.0,3851.0,57.54,1.25,12.67,13.17,56544.0,44026.0,44026.0,0.82
2918,2017_18,Reed College,Portland,OR,Bachelor's,NO,35.63,1427.0,705.0,700.0,32.0,1415.0,59.51,2.12,10.39,6.22,67235.0,54200.0,54200.0,0.8
2922,2017_18,Southern Oregon University,Ashland,OR,Bachelor's,NO,78.48,1049.0,495.0,500.0,23.0,4399.0,59.81,2.48,12.12,1.66,15364.0,9287.0,24630.0,0.38
2926,2017_18,Warner Pacific University,Portland,OR,Bachelor's,NO,95.32,,,,,398.0,35.68,9.3,34.17,4.52,34946.0,24500.0,24500.0,0.39
2927,2017_18,Corban University,Salem,OR,Bachelor's,NO,32.99,1145.0,580.0,555.0,24.0,963.0,75.29,1.14,1.66,1.97,43165.0,31640.0,31640.0,0.5
2930,2017_18,Willamette University,Salem,OR,Bachelor's,NO,89.09,,,,,1772.0,61.4,2.31,12.7,8.97,60503.0,48158.0,48158.0,0.73
2931,2017_18,Western Oregon University,Monmouth,OR,Bachelor's,NO,80.59,,,,,4747.0,60.59,3.64,15.95,4.61,22675.0,9198.0,25653.0,0.44
2932,2017_18,University of Western States,Portland,OR,Bachelor's,NO,,,,,,14.0,57.14,0.0,0.0,0.0,,,,
2934,2017_18,Bryn Athyn College of the New Church,Bryn Athyn,PA,Bachelor's,NO,87.55,1045.0,535.0,505.0,21.0,323.0,69.04,15.48,7.12,2.17,29374.0,21126.0,21126.0,0.51
2936,2017_18,Albright College,Reading,PA,Bachelor's,NO,50.04,,,,,1999.0,51.23,20.96,12.46,2.55,55167.0,43454.0,43454.0,0.53
2939,2017_18,Allegheny College,Meadville,PA,Bachelor's,NO,67.89,1238.0,625.0,605.0,26.0,1764.0,69.78,8.73,8.73,2.83,58685.0,45970.0,45970.0,0.75
2941,2017_18,DeSales University,Center Valley,PA,Bachelor's,NO,73.79,1137.0,565.0,555.0,25.0,2291.0,71.28,4.58,13.57,2.62,48987.0,35900.0,35900.0,0.7
2943,2017_18,Alvernia University,Reading,PA,Bachelor's,NO,70.81,1052.0,529.0,520.0,21.0,2231.0,67.19,9.95,9.73,1.84,44970.0,33640.0,33640.0,0.6
2947,2017_18,The Art Institute of Philadelphia,Philadelphia,PA,Bachelor's,NO,,,,,,842.0,11.64,24.58,15.8,1.43,30404.0,17914.0,17914.0,0.3
2949,2017_18,The Art Institute of Pittsburgh,Pittsburgh,PA,Bachelor's,NO,,,,,,431.0,63.34,19.26,7.19,1.86,30478.0,17626.0,17626.0,0.29
2951,2017_18,Clarks Summit University,Clarks Summit,PA,Bachelor's,NO,55.08,,,,,498.0,85.94,6.63,4.62,0.8,30937.0,23890.0,23890.0,0.65
2953,2017_18,Arcadia University,Glenside,PA,Bachelor's,NO,62.29,1160.0,580.0,565.0,25.0,2233.0,67.8,8.82,9.36,5.06,55841.0,42330.0,42330.0,0.66
2956,2017_18,Bloomsburg University of Pennsylvania,Bloomsburg,PA,Bachelor's,NO,73.25,1063.0,535.0,525.0,22.0,8276.0,78.33,8.53,7.04,1.23,22477.0,10500.0,21980.0,0.58
2958,2017_18,Bryn Mawr College,Bryn Mawr,PA,Bachelor's,NO,38.01,1415.0,690.0,715.0,31.0,1328.0,37.05,6.1,9.19,12.27,66160.0,50500.0,50500.0,0.83
2959,2017_18,Bucknell University,Lewisburg,PA,Bachelor's,NO,31.08,1354.0,660.0,675.0,30.0,3588.0,74.0,3.54,6.94,5.07,67600.0,53986.0,53986.0,0.9
2964,2017_18,Cabrini University,Radnor,PA,Bachelor's,NO,73.21,1073.0,545.0,530.0,21.0,1536.0,56.64,21.09,11.59,2.67,44282.0,31350.0,31350.0,0.58
2965,2017_18,California University of Pennsylvania,California,PA,Bachelor's,NO,96.1,1005.0,505.0,500.0,20.0,5435.0,75.92,13.05,3.15,0.96,24526.0,10840.0,15326.0,0.52
2966,2017_18,Carlow University,Pittsburgh,PA,Bachelor's,NO,91.64,1005.0,490.0,480.0,22.0,1339.0,66.99,18.22,2.02,2.17,39714.0,28596.0,28596.0,0.57
2967,2017_18,Carnegie Mellon University,Pittsburgh,PA,Bachelor's,NO,22.2,1506.0,730.0,765.0,34.0,6434.0,27.79,4.37,8.98,30.87,67980.0,53910.0,53910.0,0.89
2968,2017_18,Cedar Crest College,Allentown,PA,Bachelor's,NO,63.33,1069.0,540.0,515.0,23.0,1413.0,59.02,9.2,15.0,2.69,47704.0,38092.0,38092.0,0.5
2969,2017_18,Central Penn College,Summerdale,PA,Bachelor's,NO,78.9,,,,,1188.0,61.36,21.13,4.38,3.03,26013.0,18174.0,18174.0,0.45
2970,2017_18,Chatham University,Pittsburgh,PA,Bachelor's,NO,54.55,,,,,981.0,77.27,6.42,3.98,2.75,49144.0,36510.0,36510.0,0.63
2971,2017_18,Chestnut Hill College,Philadelphia,PA,Bachelor's,NO,95.72,1060.0,535.0,520.0,22.0,1317.0,39.86,34.47,9.42,1.82,47464.0,35180.0,35180.0,0.55
2972,2017_18,Cheyney University of Pennsylvania,Cheyney,PA,Bachelor's,NO,,,,,,722.0,1.94,78.12,4.85,0.55,23397.0,12104.0,18386.0,0.26
2975,2017_18,Clarion University of Pennsylvania,Clarion,PA,Bachelor's,NO,95.49,1024.0,515.0,505.0,21.0,4214.0,82.58,7.66,2.73,0.83,24549.0,10890.0,15636.0,0.5
2978,2017_18,Curtis Institute of Music,Philadelphia,PA,Bachelor's,NO,3.3,,,,,131.0,30.53,5.34,3.05,22.14,20238.0,2675.0,2675.0,0.78
2981,2017_18,Delaware Valley University,Doylestown,PA,Bachelor's,NO,66.4,1070.0,538.0,525.0,22.0,1908.0,69.13,9.38,8.02,1.21,52203.0,38000.0,38000.0,0.56
2982,2017_18,Dickinson College,Carlisle,PA,Bachelor's,NO,48.71,,,,,2339.0,65.93,4.79,8.38,3.55,66660.0,52955.0,52955.0,0.83
2985,2017_18,Drexel University,Philadelphia,PA,Bachelor's,NO,79.04,1269.0,625.0,635.0,27.0,15335.0,52.21,7.32,6.39,16.17,69462.0,52002.0,52002.0,0.71
2986,2017_18,Duquesne University,Pittsburgh,PA,Bachelor's,NO,71.7,1221.0,605.0,590.0,27.0,5930.0,80.34,5.33,3.51,3.14,50073.0,36394.0,36394.0,0.8
2987,2017_18,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,Bachelor's,NO,83.56,1018.0,505.0,495.0,23.0,5972.0,61.35,17.68,12.69,1.88,22580.0,10098.0,21778.0,0.48
2988,2017_18,Eastern University,Saint Davids,PA,Bachelor's,NO,65.61,1106.0,560.0,540.0,23.0,1837.0,49.86,19.65,19.22,1.91,44446.0,32145.0,32145.0,0.63
2989,2017_18,Edinboro University of Pennsylvania,Edinboro,PA,Bachelor's,NO,92.53,1029.0,525.0,505.0,20.0,4229.0,80.96,6.88,3.26,1.16,21887.0,10282.0,14668.0,0.43
2990,2017_18,Elizabethtown College,Elizabethtown,PA,Bachelor's,NO,74.02,1181.0,590.0,585.0,25.0,1647.0,85.0,2.98,3.52,3.22,55903.0,45350.0,45350.0,0.75
3004,2017_18,Faith Theological Seminary,Baltimore,MD,Bachelor's,NO,100.0,,,,,66.0,12.12,66.67,1.52,7.58,29570.0,5870.0,5870.0,
3006,2017_18,Franklin and Marshall College,Lancaster,PA,Bachelor's,NO,34.11,,,,,2269.0,56.99,6.17,9.83,5.11,67813.0,54380.0,54380.0,0.86
3007,2017_18,Gannon University,Erie,PA,Bachelor's,NO,79.9,1119.0,555.0,550.0,23.0,2616.0,72.82,4.82,3.02,1.49,42638.0,30932.0,30932.0,0.68
3008,2017_18,Geneva College,Beaver Falls,PA,Bachelor's,NO,69.01,1110.0,545.0,550.0,23.0,1330.0,82.33,8.2,1.13,1.05,36438.0,26070.0,26070.0,0.69
3009,2017_18,Gettysburg College,Gettysburg,PA,Bachelor's,NO,45.8,,,,,2411.0,75.03,3.53,7.59,2.2,64500.0,52640.0,52640.0,0.84
3011,2017_18,Gratz College,Melrose Park,PA,Bachelor's,NO,,,,,,47.0,97.87,0.0,0.0,0.0,,,,
3012,2017_18,Grove City College,Grove City,PA,Bachelor's,NO,79.87,1212.0,562.0,598.0,28.0,2327.0,91.88,0.73,1.25,1.68,,17254.0,17254.0,0.83
3013,2017_18,Gwynedd Mercy University,Gwynedd Valley,PA,Bachelor's,NO,93.77,1021.0,515.0,505.0,20.0,1987.0,58.73,23.35,5.59,5.84,44893.0,33600.0,33600.0,0.49
3016,2017_18,Haverford College,Haverford,PA,Bachelor's,NO,20.05,1472.0,730.0,730.0,33.0,1291.0,56.93,6.89,9.53,12.01,69387.0,52994.0,52994.0,0.93
3018,2017_18,Holy Family University,Philadelphia,PA,Bachelor's,NO,70.75,1005.0,515.0,490.0,,1904.0,62.71,13.45,4.52,5.72,37083.0,30346.0,30346.0,0.55
3019,2017_18,Hussian College-Philadelphia,Philadelphia,PA,Bachelor's,NO,69.39,,,,,52.0,40.38,28.85,17.31,3.85,28674.0,19650.0,19650.0,0.43
3021,2017_18,Immaculata University,Immaculata,PA,Bachelor's,NO,82.94,1053.0,540.0,520.0,20.0,1383.0,71.15,15.62,6.65,2.39,53064.0,27350.0,27350.0,0.62
3022,2017_18,Indiana University of Pennsylvania-Main Campus,Indiana,PA,Bachelor's,NO,90.82,1016.0,515.0,500.0,20.0,9965.0,73.78,12.42,4.46,1.02,26075.0,12119.0,17271.0,0.56
3027,2017_18,Juniata College,Huntingdon,PA,Bachelor's,NO,70.77,,,,,1371.0,75.42,3.06,5.4,3.65,55645.0,43875.0,43875.0,0.84
3028,2017_18,Keystone College,La Plume,PA,Bachelor's,NO,94.4,,,,,1274.0,71.35,9.5,7.38,1.26,38116.0,26670.0,26670.0,0.39
3029,2017_18,King's College,Wilkes-Barre,PA,Bachelor's,NO,70.92,,,,,2065.0,72.74,3.58,6.83,2.13,48168.0,35830.0,35830.0,0.67
3031,2017_18,Kutztown University of Pennsylvania,Kutztown,PA,Bachelor's,NO,83.14,1056.0,535.0,520.0,21.0,7443.0,76.37,7.44,9.0,1.38,25274.0,9987.0,13975.0,0.53
3032,2017_18,La Roche University,Pittsburgh,PA,Bachelor's,NO,96.57,1045.0,535.0,510.0,21.0,1312.0,63.11,9.53,3.58,1.45,40389.0,27720.0,27720.0,0.5
3033,2017_18,La Salle University,Philadelphia,PA,Bachelor's,NO,79.27,,,,,3708.0,50.11,19.85,18.26,4.58,53501.0,29500.0,29500.0,0.67
3035,2017_18,Lafayette College,Easton,PA,Bachelor's,NO,30.81,1363.0,670.0,680.0,30.0,2567.0,66.07,5.03,6.66,4.29,66105.0,51600.0,51600.0,0.9
3036,2017_18,Lancaster Bible College,Lancaster,PA,Bachelor's,NO,71.81,1070.0,535.0,520.0,23.0,1504.0,56.78,9.44,3.32,1.06,32183.0,22580.0,22580.0,0.57
3041,2017_18,Lebanon Valley College,Annville,PA,Bachelor's,NO,73.0,1162.0,577.0,580.0,24.0,1658.0,82.69,3.14,5.79,2.29,53713.0,42180.0,42180.0,0.73
3044,2017_18,Lehigh University,Bethlehem,PA,Bachelor's,NO,25.15,1382.0,660.0,690.0,31.0,5057.0,63.77,3.68,8.72,8.27,62921.0,50740.0,50740.0,0.86
3048,2017_18,Lincoln University,Lincoln University,PA,Bachelor's,NO,79.68,970.0,490.0,480.0,19.0,1994.0,1.05,84.15,3.11,0.1,26226.0,11379.0,17151.0,0.46
3049,2017_18,Lock Haven University,Lock Haven,PA,Bachelor's,NO,89.04,1004.0,510.0,495.0,19.0,3425.0,80.96,10.28,1.52,1.26,23107.0,10576.0,20056.0,0.55
3053,2017_18,Lycoming College,Williamsport,PA,Bachelor's,NO,64.03,1105.0,545.0,549.0,23.0,1192.0,63.0,12.08,10.4,1.09,51140.0,38618.0,38618.0,0.67
3055,2017_18,Mansfield University of Pennsylvania,Mansfield,PA,Bachelor's,NO,89.19,1035.0,525.0,515.0,20.0,1770.0,80.51,10.17,3.62,0.68,26665.0,12316.0,22008.0,0.5
3056,2017_18,Marywood University,Scranton,PA,Bachelor's,NO,75.12,1033.0,505.0,515.0,23.0,1835.0,77.93,3.16,6.98,2.13,45971.0,33940.0,33940.0,0.69
3060,2017_18,Mercyhurst University,Erie,PA,Bachelor's,NO,69.92,,,,,2448.0,71.2,5.15,3.92,1.35,47803.0,36320.0,36320.0,0.68
3061,2017_18,Messiah University,Mechanicsburg,PA,Bachelor's,NO,77.01,1212.0,610.0,595.0,26.0,2670.0,80.97,2.17,5.24,2.25,45919.0,34160.0,34160.0,0.81
3063,2017_18,Millersville University of Pennsylvania,Millersville,PA,Bachelor's,NO,79.49,1065.0,540.0,525.0,,6613.0,73.52,8.79,11.13,2.57,25898.0,11858.0,21560.0,0.62
3064,2017_18,Misericordia University,Dallas,PA,Bachelor's,NO,78.79,1127.0,565.0,553.0,24.0,2100.0,86.86,3.05,3.38,1.24,44582.0,31660.0,31660.0,0.76
3066,2017_18,Moore College of Art and Design,Philadelphia,PA,Bachelor's,NO,54.07,1140.0,585.0,555.0,,373.0,53.89,19.84,6.97,3.49,54438.0,39833.0,39833.0,0.57
3067,2017_18,Moravian College,Bethlehem,PA,Bachelor's,NO,75.97,1121.0,560.0,550.0,24.0,2007.0,70.4,4.63,10.31,1.59,54220.0,42024.0,42024.0,0.63
3068,2017_18,Mount Aloysius College,Cresson,PA,Bachelor's,NO,91.07,1030.0,515.0,515.0,20.0,1185.0,77.47,2.7,1.27,0.68,34402.0,22430.0,22430.0,0.43
3069,2017_18,Muhlenberg College,Allentown,PA,Bachelor's,NO,48.36,1270.0,630.0,610.0,28.0,2329.0,74.62,3.99,6.91,3.26,62231.0,50830.0,50830.0,0.86
3071,2017_18,Neumann University,Aston,PA,Bachelor's,NO,96.28,978.0,500.0,485.0,18.0,1997.0,53.28,24.44,5.76,1.2,41734.0,30050.0,30050.0,0.57
3078,2017_18,Pennsylvania State University-Penn State Erie-Behrend College,Erie,PA,Bachelor's,NO,88.91,1158.0,565.0,585.0,25.0,4283.0,76.93,2.97,3.15,3.34,30382.0,15190.0,23692.0,0.65
3081,2017_18,Pennsylvania State University-Penn State New Kensington,New Kensington,PA,Bachelor's,NO,76.76,1086.0,535.0,550.0,24.0,573.0,87.43,3.32,2.62,1.05,21588.0,13694.0,21328.0,0.47
3082,2017_18,Pennsylvania State University-Penn State Shenango,Sharon,PA,Bachelor's,NO,74.28,1029.0,525.0,505.0,20.0,345.0,82.61,8.99,2.9,0.87,24346.0,13324.0,20810.0,0.24
3083,2017_18,Pennsylvania State University-Penn State Wilkes-Barre,Lehman,PA,Bachelor's,NO,82.45,1078.0,535.0,543.0,22.0,404.0,81.93,5.94,4.46,1.24,21350.0,13568.0,21202.0,0.6
3084,2017_18,Pennsylvania State University-Penn State Scranton,Dunmore,PA,Bachelor's,NO,77.92,1037.0,520.0,515.0,21.0,1003.0,76.47,3.89,7.48,7.08,22751.0,14460.0,22378.0,0.38
3085,2017_18,Pennsylvania State University-Penn State Lehigh Valley,Center Valley,PA,Bachelor's,NO,85.34,1105.0,545.0,555.0,24.0,823.0,60.51,6.44,14.82,9.36,22208.0,14460.0,22378.0,0.55
3086,2017_18,Pennsylvania State University-Penn State Altoona,Altoona,PA,Bachelor's,NO,92.25,1099.0,545.0,545.0,24.0,3451.0,74.24,5.65,5.48,3.16,30175.0,15190.0,23692.0,0.64
3087,2017_18,Pennsylvania State University-Penn State Beaver,Monaca,PA,Bachelor's,NO,81.31,1101.0,543.0,548.0,24.0,598.0,74.41,8.03,4.85,3.51,24850.0,13694.0,21328.0,0.46
3088,2017_18,Pennsylvania State University-Penn State Berks,Reading,PA,Bachelor's,NO,85.7,1094.0,540.0,545.0,24.0,2635.0,66.79,7.78,12.6,4.55,28088.0,15190.0,23692.0,0.57
3089,2017_18,Pennsylvania State University-Penn State Harrisburg,Middletown,PA,Bachelor's,NO,83.75,1154.0,560.0,585.0,25.0,4223.0,53.68,9.28,6.56,9.47,28792.0,15190.0,23692.0,0.58
3090,2017_18,Pennsylvania State University-Penn State Brandywine,Media,PA,Bachelor's,NO,87.03,1083.0,530.0,545.0,23.0,1366.0,56.59,16.84,6.44,12.66,23057.0,14460.0,22378.0,0.42
3092,2017_18,Pennsylvania State University-Penn State Fayette- Eberly,Lemont Furnace,PA,Bachelor's,NO,82.14,1037.0,525.0,515.0,19.0,649.0,85.67,4.01,2.93,0.77,21907.0,13632.0,21266.0,0.48
3093,2017_18,Pennsylvania State University-Penn State Hazleton,Hazleton,PA,Bachelor's,NO,93.52,1040.0,515.0,520.0,23.0,699.0,66.95,9.3,16.74,3.0,27217.0,14460.0,22378.0,0.53
3094,2017_18,Pennsylvania State University-Main Campus,University Park,PA,Bachelor's,NO,50.31,1269.0,620.0,630.0,28.0,40553.0,66.11,4.38,6.58,6.19,35518.0,18436.0,33664.0,0.85
3095,2017_18,Pennsylvania State University-Penn State Greater Allegheny,McKeesport,PA,Bachelor's,NO,81.87,1074.0,530.0,545.0,21.0,488.0,61.89,18.85,4.3,6.15,24929.0,13694.0,21328.0,0.43
3097,2017_18,Pennsylvania State University-Penn State Abington,Abington,PA,Bachelor's,NO,85.23,1097.0,530.0,555.0,24.0,3674.0,45.45,13.01,10.75,15.62,23536.0,14516.0,22558.0,0.5
3098,2017_18,Pennsylvania State University-Penn State Schuylkill,Schuylkill Haven,PA,Bachelor's,NO,75.55,1007.0,510.0,495.0,21.0,695.0,71.65,13.67,7.77,2.45,21919.0,14398.0,22316.0,0.38
3099,2017_18,Pennsylvania State University-Penn State York,York,PA,Bachelor's,NO,82.5,1161.0,550.0,605.0,25.0,899.0,57.51,6.01,6.67,5.9,22549.0,14460.0,22378.0,0.57
3100,2017_18,Peirce College,Philadelphia,PA,Bachelor's,NO,,,,,,1381.0,18.1,65.39,7.53,2.24,18127.0,15060.0,15060.0,0.21
3103,2017_18,Pennsylvania Academy of the Fine Arts,Philadelphia,PA,Bachelor's,NO,92.7,,,,,188.0,64.36,6.38,7.45,4.26,55308.0,37096.0,37096.0,0.57
3106,2017_18,Pennsylvania College of Art and Design,Lancaster,PA,Bachelor's,NO,50.0,,,,,257.0,73.93,6.23,3.89,4.28,33797.0,25000.0,25000.0,0.43
3107,2017_18,University of Pennsylvania,Philadelphia,PA,Bachelor's,NO,9.3,1506.0,735.0,755.0,34.0,10660.0,43.69,7.24,10.32,20.05,69340.0,53534.0,53534.0,0.96
3108,2017_18,Jefferson (Philadelphia University + Thomas Jefferson University),Philadelphia,PA,Bachelor's,NO,59.66,1136.0,565.0,555.0,24.0,2669.0,53.32,17.87,8.84,5.99,55028.0,39280.0,39280.0,0.66
3109,2017_18,The University of the Arts,Philadelphia,PA,Bachelor's,NO,74.04,,,,,1662.0,57.64,16.97,10.71,2.41,60755.0,43100.0,43100.0,0.63
3110,2017_18,Cairn University-Langhorne,Langhorne,PA,Bachelor's,NO,98.55,1046.0,532.0,520.0,20.0,757.0,71.6,12.81,6.08,4.1,37547.0,26493.0,26493.0,0.6
3112,2017_18,University of the Sciences,Philadelphia,PA,Bachelor's,NO,60.76,1227.0,600.0,613.0,27.0,1268.0,42.43,6.55,5.44,35.8,56669.0,39994.0,39994.0,0.73
3114,2017_18,University of Pittsburgh-Bradford,Bradford,PA,Bachelor's,NO,54.36,1077.0,540.0,530.0,22.0,1296.0,68.83,12.96,5.25,2.47,26640.0,13900.0,25144.0,0.42
3115,2017_18,University of Pittsburgh-Greensburg,Greensburg,PA,Bachelor's,NO,73.27,1101.0,550.0,550.0,22.0,1521.0,75.48,6.05,5.85,4.54,26514.0,13870.0,25114.0,0.31
3116,2017_18,University of Pittsburgh-Johnstown,Johnstown,PA,Bachelor's,NO,75.98,1105.0,550.0,550.0,23.0,2776.0,83.03,4.21,1.84,1.95,26606.0,13876.0,25120.0,0.47
3117,2017_18,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,PA,Bachelor's,NO,59.71,1349.0,660.0,669.0,30.0,19134.0,71.76,5.1,3.69,9.98,32633.0,19080.0,30642.0,0.82
3124,2017_18,Point Park University,Pittsburgh,PA,Bachelor's,NO,64.86,1091.0,555.0,530.0,22.0,3230.0,69.6,14.15,5.51,1.64,41486.0,30130.0,30130.0,0.55
